Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
154,283.743906,-30.550728,283.744209,-30.550649,211,237,210.061,237.284,1,+171.033,1.0000,+21.9310,D.N.,+14.3089,+0.1392,0,F,435.150116,435.033291,435.132897,435.269867,435.133681,0.000000,0.826353,0.790565,5,10,10,0,15,20,315.84,0.00,554,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
155,283.765517,-30.550165,283.765539,-30.550370,144,239,143.933,238.262,1,+159.585,1.0000,+28.0093,D.N.,+14.3841,+0.1906,0,F,435.462372,435.224261,435.632085,435.243225,435.635138,0.000000,1.632535,1.122952,5,10,10,0,15,20,315.84,0.00,555,2.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
156,283.712618,-30.549621,283.712451,-30.549668,308,241,308.519,240.828,1,+344.085,1.0000,+30.3304,D.N.,+13.5499,+0.0957,0,F,435.474884,435.276419,435.570053,435.149841,435.572480,0.000000,1.455566,1.076887,5,10,10,0,15,20,315.84,0.00,552,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
157,283.735841,-30.548507,283.735770,-30.548465,236,245,236.222,245.151,1,+2628.99,1.0000,+57.4042,D.N.,+11.3421,+0.0237,0,F,435.250748,434.956616,435.619586,435.358917,435.623029,0.000000,1.733715,1.158343,5,10,10,0,15,20,315.84,0.00,552,2.90,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
158,283.733906,-30.547396,283.735730,-30.548469,242,249,236.344,245.139,1,+2629.15,1.0000,+57.4056,D.N.,+11.3421,+0.0237,0,F,435.250748,434.956616,435.619586,435.379883,435.623029,0.000000,1.733715,1.158343,5,10,10,0,15,20,315.84,0.00,552,8.69,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
159,283.795190,-30.547927,283.795107,-30.548075,52,247,52.258,246.467,1,+300.198,1.0000,+31.1274,D.N.,+13.6981,+0.1126,0,F,435.272797,434.961671,435.674295,435.286346,435.679525,0.000000,2.136635,1.159326,5,10,10,0,15,20,315.84,0.00,549,3.36,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
160,283.680041,-30.548228,283.680145,-30.548092,409,246,408.676,246.490,1,+332.915,1.0000,+31.4299,D.N.,+13.5858,+0.1025,0,F,435.361084,435.228799,435.491168,435.233429,435.493387,0.000000,1.391470,1.147690,5,10,10,0,15,20,315.84,0.00,550,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
161,283.763258,-30.547944,283.763254,-30.548143,151,247,151.012,246.283,1,+165.825,1.0000,+31.4249,D.N.,+14.3425,+0.2057,0,F,435.612991,435.764190,436.283468,435.243805,436.308334,0.000000,4.662293,1.287234,5,10,10,0,15,20,315.84,0.00,554,108.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
162,283.708102,-30.547954,283.710390,-30.547097,322,247,314.909,250.084,1,+701.714,1.0000,+37.4064,D.N.,+12.7762,+0.0579,0,F,435.388794,435.626290,435.794056,435.093811,435.800504,0.000000,2.372841,1.185602,5,10,10,0,15,20,315.84,0.00,553,16.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
163,283.774224,-30.547661,283.774261,-30.547259,117,248,116.884,249.449,1,+226.543,1.0000,+26.0422,D.N.,+14.0037,+0.1248,0,F,435.574402,435.764153,435.582003,435.261658,435.583168,0.000000,1.008008,0.954965,5,10,10,0,15,20,315.84,0.00,556,3.50,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
164,283.716489,-30.547398,283.716459,-30.547286,296,249,296.091,249.404,1,+222.314,1.0000,+31.2211,D.N.,+14.0242,+0.1525,0,F,435.555634,436.147692,435.915229,435.226410,435.921922,0.000000,2.417901,1.228942,5,10,10,0,15,20,315.84,0.00,547,14.89,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
165,283.710360,-30.547121,283.710428,-30.547097,315,250,314.791,250.087,1,+695.975,1.0000,+37.3296,D.N.,+12.7851,+0.0582,0,F,435.388794,435.626290,435.794056,435.126404,435.800504,0.000000,2.372841,1.185602,5,10,10,0,15,20,315.84,0.00,553,3.69,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
166,283.703587,-30.547398,283.703311,-30.546594,336,249,336.856,251.895,1,+547.145,1.0000,+32.7698,D.N.,+13.0463,+0.0650,0,F,435.381927,435.134055,435.906945,435.174622,435.914929,0.000000,2.640791,1.028210,5,10,10,0,15,20,315.84,0.00,547,17.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
167,283.702942,-30.545731,283.703302,-30.546596,338,255,336.882,251.887,1,+537.159,1.0000,+32.6170,D.N.,+13.0663,+0.0659,0,F,435.381927,435.134055,435.906945,435.206573,435.914929,0.000000,2.640791,1.028210,5,10,10,0,15,20,315.84,0.00,547,3.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
168,283.790673,-30.546541,283.790631,-30.546406,66,252,66.131,252.486,1,+194.288,1.0000,+24.9618,D.N.,+14.1705,+0.1395,0,F,435.220184,434.587718,435.483777,435.219635,435.487056,0.000000,1.691512,0.927736,5,10,10,0,15,20,315.84,0.00,547,3.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
169,283.743904,-30.546005,283.743474,-30.545589,211,254,212.333,255.501,1,+74.2131,1.0000,+23.3902,D.N.,+15.2154,+0.3422,0,F,435.153931,435.258524,435.316234,435.263306,435.317649,0.000000,1.110875,0.974260,5,10,10,0,15,20,315.84,0.00,547,4.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
170,283.743258,-30.543783,283.743377,-30.543540,213,262,212.632,262.876,1,+98.4066,1.0000,+29.8102,D.N.,+14.9090,+0.3289,0,F,435.262482,435.266297,435.498435,435.280670,435.500728,0.000000,1.414560,1.259855,5,10,10,0,15,20,315.84,0.00,548,13.74,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
171,283.732938,-30.545452,283.732811,-30.545384,245,256,245.394,256.244,1,+1620.56,1.0000,+48.5711,D.N.,+11.8674,+0.0325,0,F,435.802979,435.419951,436.210872,435.389069,436.214706,0.000000,1.830710,1.220001,5,10,10,0,15,20,315.84,0.00,553,3.24,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
172,283.719391,-30.544343,283.719160,-30.544410,287,260,287.717,259.759,1,+1567.78,1.0000,+51.0834,D.N.,+11.9034,+0.0354,0,F,435.436554,435.110210,437.558032,435.284515,437.707430,0.000000,11.445568,1.447942,5,10,10,0,15,20,315.84,0.00,551,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
173,283.675204,-30.544060,283.674130,-30.544085,424,261,427.332,260.909,1,+527.307,1.0000,+29.6609,D.N.,+13.0864,+0.0611,0,F,435.182007,434.997850,435.177703,435.156342,435.178738,0.000000,0.949831,0.842228,5,10,10,0,15,20,315.84,0.00,551,3.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
174,283.797443,-30.543204,283.797331,-30.543161,45,264,45.349,264.153,1,+681.392,1.0000,+33.6163,D.N.,+12.8081,+0.0536,0,F,435.610291,434.885692,435.847415,435.324371,435.850438,0.000000,1.624886,0.949606,5,10,10,0,15,20,315.84,0.00,549,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
175,283.673269,-30.543782,283.674107,-30.544088,430,262,427.402,260.897,1,+543.620,1.0000,+29.9346,D.N.,+13.0534,+0.0598,0,F,435.182007,434.997850,435.177703,435.105560,435.178738,0.000000,0.949831,0.842228,5,10,10,0,15,20,315.84,0.00,551,2.42,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
176,283.682945,-30.543506,283.682733,-30.543518,400,263,400.657,262.960,1,+375.086,1.0000,+32.6694,D.N.,+13.4563,+0.0946,0,F,435.495392,435.653777,435.767766,435.373596,435.771376,0.000000,1.775365,1.177933,5,10,10,0,15,20,315.84,0.00,545,3.47,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
177,283.802604,-30.542922,283.802495,-30.542673,29,265,29.336,265.898,1,+116.544,1.0000,+24.5397,D.N.,+14.7254,+0.2286,0,F,435.597504,434.667288,435.753626,435.393951,435.756661,0.000000,1.627959,0.987321,5,10,10,0,15,20,315.84,0.00,547,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
178,283.789379,-30.542375,283.789175,-30.542407,70,267,70.635,266.886,1,+574.494,1.0000,+32.2267,D.N.,+12.9934,+0.0609,0,F,435.292664,435.265768,435.521320,435.263153,435.523978,0.000000,1.523134,0.964153,5,10,10,0,15,20,315.84,0.00,544,3.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
179,283.652950,-30.542941,283.653167,-30.543030,493,265,492.327,264.681,1,+170.514,1.0000,+29.8035,D.N.,+14.3122,+0.1898,0,F,435.317963,435.577623,435.456870,435.060486,435.459051,0.000000,1.379504,1.178755,5,10,10,0,15,20,315.84,0.00,497,16.23,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
180,283.684236,-30.542396,283.682733,-30.543519,396,267,400.658,262.954,1,+362.773,1.0000,+32.4804,D.N.,+13.4925,+0.0972,0,F,435.495392,435.653777,435.767766,435.412750,435.771376,0.000000,1.775365,1.177933,5,10,10,0,15,20,315.84,0.00,545,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
181,283.687138,-30.541841,283.687149,-30.541759,387,269,386.967,269.294,1,+181.796,1.0000,+27.3416,D.N.,+14.2426,+0.1633,0,F,435.096451,435.153336,435.144397,435.491028,435.145961,0.000000,1.167647,1.066004,5,10,10,0,15,20,315.84,0.00,548,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
182,283.678108,-30.541839,283.677934,-30.541916,415,269,415.538,268.721,1,+115.376,1.0000,+29.7480,D.N.,+14.7363,+0.2799,0,F,435.520447,434.951942,435.868322,435.253418,435.871623,0.000000,1.698089,1.241179,5,10,10,0,15,20,315.84,0.00,543,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
183,283.716166,-30.540732,283.715969,-30.540810,297,273,297.610,272.719,1,+5612.93,1.0000,+78.3594,D.N.,+10.5186,+0.0152,0,F,435.583160,435.434071,436.077173,435.254486,436.091251,0.000000,3.507346,1.028749,5,10,10,0,15,20,315.84,0.00,547,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
184,283.713908,-30.540454,283.715987,-30.540804,304,274,297.555,272.739,1,+5622.56,1.0000,+78.4208,D.N.,+10.5168,+0.0151,0,F,435.583160,435.434071,436.077173,435.224915,436.091251,0.000000,3.507346,1.028749,5,10,10,0,15,20,315.84,0.00,547,7.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
185,283.682301,-30.541840,283.682724,-30.543519,402,269,400.684,262.956,1,+378.253,1.0000,+32.7178,D.N.,+13.4471,+0.0939,0,F,435.495392,435.653777,435.767766,435.363739,435.771376,0.000000,1.775365,1.177933,5,10,10,0,15,20,315.84,0.00,545,3.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
186,283.755513,-30.539891,283.754431,-30.539347,175,276,178.355,277.961,1,+317.670,1.0000,+30.9958,D.N.,+13.6367,+0.1059,0,F,435.257050,434.858582,435.294405,435.287598,435.296479,0.000000,1.344779,1.137253,5,10,10,0,15,20,315.84,0.00,550,2.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
187,283.754222,-30.539058,283.754421,-30.539345,179,279,178.384,277.968,1,+316.562,1.0000,+30.9779,D.N.,+13.6405,+0.1062,0,F,435.257050,434.858582,435.294405,435.291107,435.296479,0.000000,1.344779,1.137253,5,10,10,0,15,20,315.84,0.00,550,3.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
188,283.727131,-30.539620,283.727276,-30.539517,263,277,262.551,277.370,1,+140.691,1.0000,+31.7818,D.N.,+14.5209,+0.2453,0,F,435.585510,435.414419,435.716457,435.407837,435.718354,0.000000,1.286901,1.324066,5,10,10,0,15,20,315.84,0.00,554,3.57,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
189,283.772606,-30.539329,283.772371,-30.539306,122,278,122.729,278.083,1,+144.406,1.0000,+27.4788,D.N.,+14.4926,+0.2066,0,F,435.489258,435.015755,435.487662,435.371002,435.489399,0.000000,1.231054,1.110071,5,10,10,0,15,20,315.84,0.00,555,4.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
190,283.779701,-30.539047,283.780186,-30.539229,100,279,98.499,278.344,1,+217.803,1.0000,+25.6395,D.N.,+14.0464,+0.1278,0,F,435.336777,435.006950,435.442692,435.356018,435.444239,0.000000,1.161762,0.939009,5,10,10,0,15,20,315.84,0.00,546,14.77,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
191,283.716811,-30.539065,283.715970,-30.540812,295,279,297.608,272.711,1,+5607.10,1.0000,+78.3222,D.N.,+10.5198,+0.0152,0,F,435.583160,435.434071,436.077173,435.272095,436.091251,0.000000,3.507346,1.028749,5,10,10,0,15,20,315.84,0.00,547,7.60,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
192,283.656823,-30.538776,283.656781,-30.538768,481,280,481.128,280.030,1,+250.092,1.0000,+26.7138,D.N.,+13.8964,+0.1160,0,F,435.022736,434.712878,435.112763,435.036713,435.114041,0.000000,1.055287,0.963931,5,10,10,0,15,20,315.84,0.00,545,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
193,283.667143,-30.538224,283.667883,-30.538180,449,282,446.708,282.160,1,+112.491,1.0000,+25.1124,D.N.,+14.7638,+0.2424,0,F,435.147171,434.994359,435.207449,435.017517,435.208844,0.000000,1.103078,1.020828,5,10,10,0,15,20,315.84,0.00,550,13.72,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
194,283.789698,-30.537653,283.789726,-30.537165,69,284,68.913,285.754,1,+430.165,1.0000,+30.5951,D.N.,+13.3075,+0.0772,0,F,435.479553,435.364488,435.712486,435.355957,435.715990,0.000000,1.749018,1.008356,5,10,10,0,15,20,315.84,0.00,549,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
195,283.790020,-30.536542,283.789720,-30.537165,68,288,68.930,285.755,1,+423.427,1.0000,+30.4848,D.N.,+13.3247,+0.0782,0,F,435.479553,435.364488,435.712486,435.377289,435.715990,0.000000,1.749018,1.008356,5,10,10,0,15,20,315.84,0.00,549,15.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
196,283.738419,-30.537673,283.738142,-30.537762,228,284,228.859,283.683,1,+189.816,1.0000,+28.0855,D.N.,+14.1958,+0.1606,0,F,435.534302,435.386250,435.622791,435.364960,435.624301,0.000000,1.148063,1.098303,5,10,10,0,15,20,315.84,0.00,552,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
197,283.749706,-30.536004,283.749574,-30.535920,193,290,193.409,290.304,1,+547.441,1.0000,+37.1861,D.N.,+13.0458,+0.0737,0,F,435.185287,435.015088,435.527375,435.300964,435.529988,0.000000,1.509895,1.293588,5,10,10,0,15,20,315.84,0.00,544,3.36,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
198,283.658437,-30.535166,283.658668,-30.535397,476,293,475.285,292.166,1,+153.636,1.0000,+26.9084,D.N.,+14.4254,+0.1902,0,F,435.103394,435.109470,435.217637,435.045593,435.219255,0.000000,1.187872,1.071450,5,10,10,0,15,20,315.84,0.00,551,2.94,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
199,283.702298,-30.532954,283.702004,-30.533046,340,301,340.911,300.666,1,+1258.22,1.0000,+42.8036,D.N.,+12.1422,+0.0369,0,F,435.621826,436.080075,435.582367,435.304443,435.583760,0.000000,1.102753,1.075086,5,10,10,0,15,20,315.84,0.00,552,3.42,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
200,283.760025,-30.532945,283.760005,-30.532864,161,301,161.060,301.291,1,+561.377,1.0000,+33.2689,D.N.,+13.0185,+0.0643,0,F,435.130600,435.143208,435.215009,435.409393,435.216318,0.000000,1.068536,1.049446,5,10,10,0,15,20,315.84,0.00,556,3.34,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
201,283.716165,-30.532954,283.716386,-30.532464,297,301,296.315,302.762,1,+152.622,1.0000,+21.8423,D.N.,+14.4326,+0.1554,0,F,434.922256,435.082310,435.008514,435.296844,435.009300,0.000000,0.828021,0.807816,5,10,10,0,15,20,315.84,0.00,550,3.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
202,283.653279,-30.532663,283.653304,-30.532710,492,302,491.922,301.832,1,+85.8171,1.0000,+32.4060,D.N.,+15.0577,+0.4100,0,F,435.138870,434.374345,435.403500,435.028748,435.406086,0.000000,1.502216,1.364721,5,10,10,0,15,20,315.84,0.00,494,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
203,283.802593,-30.532089,283.802551,-30.531941,29,304,29.131,304.533,1,+67.5949,1.0000,+22.6721,D.N.,+15.3168,+0.3642,0,F,435.155945,435.424168,435.157518,435.504944,435.158651,0.000000,0.993896,0.947556,5,10,10,0,15,20,315.84,0.00,550,2.76,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
204,283.692946,-30.530175,283.692971,-30.530169,369,311,368.923,311.021,1,+743.925,1.0000,+35.9449,D.N.,+12.7128,+0.0525,0,F,435.357178,434.828016,435.513431,435.450165,435.515116,0.000000,1.212750,1.048187,5,10,10,0,15,20,315.84,0.00,545,2.84,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
205,283.697461,-30.528509,283.697242,-30.528481,355,317,355.680,317.100,1,+235.464,1.0000,+34.0649,D.N.,+13.9618,+0.1571,0,F,435.610535,435.856344,435.957745,435.396179,435.963393,0.000000,2.221223,1.363922,5,10,10,0,15,20,315.84,0.00,550,17.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
206,283.755185,-30.528224,283.753312,-30.527348,176,318,181.806,321.156,1,+702.727,1.0000,+38.9842,D.N.,+12.7746,+0.0602,0,F,435.454681,434.735066,435.579881,435.435791,435.582046,0.000000,1.374545,1.283580,5,10,10,0,15,20,315.84,0.00,554,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
207,283.753572,-30.527392,283.753340,-30.527347,181,321,181.721,321.162,1,+703.938,1.0000,+38.9997,D.N.,+12.7728,+0.0602,0,F,435.454681,434.735066,435.579881,435.432953,435.582046,0.000000,1.374545,1.283580,5,10,10,0,15,20,315.84,0.00,554,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
208,283.706813,-30.526009,283.706725,-30.526047,326,326,326.273,325.864,1,+718.985,1.0000,+36.1642,D.N.,+12.7498,+0.0546,0,F,435.605286,434.932099,435.773986,435.301514,435.776066,0.000000,1.347706,1.087183,5,10,10,0,15,20,315.84,0.00,547,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
209,283.688432,-30.525452,283.688220,-30.525496,383,328,383.660,327.843,1,+232.448,1.0000,+27.6869,D.N.,+13.9758,+0.1293,0,F,435.155075,434.505769,435.204394,435.509766,435.205737,0.000000,1.081898,1.037131,5,10,10,0,15,20,315.84,0.00,552,3.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
210,283.760343,-30.525445,283.760350,-30.525491,160,328,159.980,327.832,1,+375.135,1.0000,+30.9947,D.N.,+13.4561,+0.0897,0,F,435.596039,435.319573,435.741030,435.547150,435.742559,0.000000,1.155422,1.085551,5,10,10,0,15,20,315.84,0.00,551,3.03,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
211,283.702944,-30.524898,283.702895,-30.524981,338,330,338.152,329.703,1,+1422.77,1.0000,+44.6759,D.N.,+12.0088,+0.0341,0,F,435.638870,435.510399,435.646596,435.356689,435.648236,0.000000,1.196610,1.073669,5,10,10,0,15,20,315.84,0.00,550,3.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
212,283.736480,-30.523785,283.736333,-30.523865,234,334,234.456,333.711,1,+1104.42,1.0000,+42.8850,D.N.,+12.2838,+0.0422,0,F,435.706787,436.059685,435.703343,435.521606,435.705087,0.000000,1.233921,1.215183,5,10,10,0,15,20,315.84,0.00,549,2.94,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
213,283.722292,-30.522954,283.722388,-30.522932,278,337,277.701,337.077,1,+369.971,1.0000,+29.8390,D.N.,+13.4712,+0.0876,0,F,435.590820,436.056425,435.608273,435.480194,435.609420,0.000000,1.000685,1.026395,5,10,10,0,15,20,315.84,0.00,560,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
214,283.753893,-30.523225,283.753898,-30.523405,180,336,179.985,335.351,1,+396.925,1.0000,+37.2543,D.N.,+13.3948,+0.1019,0,F,435.767151,435.199061,436.305615,435.555847,436.310709,0.000000,2.110190,1.412216,5,10,10,0,15,20,315.84,0.00,551,2.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
215,283.658767,-30.522388,283.658570,-30.522457,475,339,475.611,338.752,1,+166.485,1.0000,+26.7082,D.N.,+14.3382,+0.1742,0,F,435.238846,435.417452,435.204214,435.133942,435.205486,0.000000,1.052982,1.049415,5,10,10,0,15,20,315.84,0.00,552,3.56,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
216,283.689078,-30.521841,283.688921,-30.521981,381,341,381.486,340.495,1,+180.749,1.0000,+27.6282,D.N.,+14.2489,+0.1660,0,F,435.246460,435.340366,435.263982,435.493988,435.265289,0.000000,1.067703,1.083508,5,10,10,0,15,20,315.84,0.00,553,2.91,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
217,283.744218,-30.519894,283.744648,-30.519783,210,348,208.667,348.400,1,+507.098,1.0000,+34.3205,D.N.,+13.1289,+0.0735,0,F,435.784012,435.617499,436.111600,435.619965,436.115962,0.000000,1.952337,1.161514,5,10,10,0,15,20,315.84,0.00,550,3.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
218,283.732609,-30.517952,283.732647,-30.518031,246,355,245.883,354.716,1,+513.129,1.0000,+31.8970,D.N.,+13.1160,+0.0675,0,F,435.605469,435.495397,435.533330,435.685913,435.534669,0.000000,1.080901,1.007424,5,10,10,0,15,20,315.84,0.00,551,2.82,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
219,283.808384,-30.518196,283.808169,-30.518221,11,354,11.669,353.911,1,+799.280,1.0000,+36.7889,D.N.,+12.6349,+0.0500,0,F,435.291046,434.551147,435.334092,435.657471,435.335321,0.000000,1.035998,1.066074,5,10,10,0,15,20,272.44,0.00,345,3.00,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
220,283.806449,-30.517920,283.808170,-30.518222,17,355,11.664,353.906,1,+800.793,1.0000,+36.8094,D.N.,+12.6328,+0.0499,0,F,435.291046,434.551147,435.334092,435.651917,435.335321,0.000000,1.035998,1.066074,5,10,10,0,15,20,272.44,0.00,345,2.76,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
221,283.651031,-30.517107,283.651635,-30.516528,499,358,497.128,360.086,1,+361.097,1.0000,+32.0648,D.N.,+13.4975,+0.0964,0,F,435.167236,434.733261,435.232714,435.002319,435.234231,0.000000,1.150696,1.085146,5,10,10,0,15,20,315.84,0.00,398,3.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
222,283.652644,-30.515996,283.651640,-30.516528,494,362,497.112,360.084,1,+347.304,1.0000,+31.8490,D.N.,+13.5398,+0.0996,0,F,435.167236,434.733261,435.232714,435.045990,435.234231,0.000000,1.150696,1.085146,5,10,10,0,15,20,315.84,0.00,398,3.97,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
223,283.789358,-30.515431,283.789171,-30.515514,70,364,70.579,363.700,1,+1990.68,1.0000,+54.2273,D.N.,+11.6441,+0.0296,0,F,435.888977,435.135768,436.425676,435.614594,436.433735,0.000000,2.654593,1.382202,5,10,10,0,15,20,315.84,0.00,550,3.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
224,283.775816,-30.515716,283.776061,-30.515594,112,363,111.238,363.438,1,+702.383,1.0000,+38.0208,D.N.,+12.7752,+0.0588,0,F,436.112549,436.594017,436.121107,435.837616,436.122749,0.000000,1.198058,1.222994,5,10,10,0,15,20,315.84,0.00,551,3.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aK_asky_980819s0370245.fits
