# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 17:36:22 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00024632 -1.80000 10.11394 0.6999999881 2.3779268265    0.700 -0.109  3.7861  4.488    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -6.63e-14      0.00 8.457e-01 1.541e-01 3.187e-05 8.639e-06 7.864e-05 -1.000 2.228e-04 5.042 4.101 3.812 3.775
0.00024632 -1.80000 10.11394 0.7028639317 2.3792819977    0.702 -0.092  3.7875  4.479    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -6.96e-14      0.00 8.474e-01 1.524e-01 3.157e-05 8.567e-06 7.799e-05 -1.000 2.182e-04 5.000 4.066 3.780 3.743
0.00024632 -1.80000 10.11394 0.7110362649 2.3830804825    0.711 -0.041  3.7914  4.449    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.04e-14      0.00 8.520e-01 1.478e-01 3.077e-05 8.371e-06 7.628e-05 -1.000 1.607e-04 4.873 3.959 3.679 3.645
0.00024632 -1.80000 10.11394 0.7180556655 2.3862638474    0.718  0.005  3.7947  4.420    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -9.2e-14      0.00 8.556e-01 1.442e-01 3.016e-05 8.224e-06 7.500e-05 -1.000 1.598e-04 4.758 3.861 3.586 3.554
0.00024632 -1.80000 10.11394 0.7248563170 2.3892803192    0.724  0.052  3.7978  4.389    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.45e-15      0.00 8.587e-01 1.410e-01 2.963e-05 8.098e-06 7.389e-05 -1.000 2.035e-04 4.639 3.758 3.489 3.459
0.00024632 -1.80000 10.11394 0.7316578031 2.3922328949    0.731  0.103  3.8008  4.354    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.66e-20      0.00 8.616e-01 1.382e-01 2.916e-05 7.986e-06 7.291e-05 -1.000 1.990e-04 4.513 3.646 3.383 3.354
0.00024632 -1.80000 10.11394 0.7395171523 2.3955669403    0.739  0.167  3.8039  4.308    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-17      0.00 8.647e-01 1.351e-01 2.867e-05 7.872e-06 7.193e-05 -1.000 1.781e-04 4.354 3.502 3.245 3.218
0.00024632 -1.80000 10.11394 0.7468633652 2.3986103535    0.746  0.232  3.8064  4.256    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-14      0.00 8.671e-01 1.327e-01 2.828e-05 7.782e-06 7.116e-05 -1.000 1.455e-04 4.190 3.350 3.098 3.072
0.00024632 -1.80000 10.11394 0.7500000000 2.3998889923    0.749  0.262  3.8072  4.231    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-13      0.00 8.680e-01 1.318e-01 2.814e-05 7.752e-06 7.091e-05 -1.000 1.455e-04 4.114 3.279 3.029 3.003
0.00024632 -1.80000 10.11394 0.7539198995 2.4014697075    0.753  0.301  3.8083  4.199    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-13      0.00 8.676e-01 1.323e-01 2.827e-05 7.791e-06 7.127e-05 -1.000 1.470e-04 4.019 3.189 2.941 2.916
0.00024632 -1.80000 10.11394 0.7576661110 2.4029629230    0.757  0.340  3.8089  4.164    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-13      0.00 8.667e-01 1.331e-01 2.846e-05 7.843e-06 7.174e-05 -1.000 1.490e-04 3.919 3.091 2.845 2.820
0.00024632 -1.80000 10.11394 0.7588654160 2.4034373760    0.758  0.354  3.8088  4.150    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 8.664e-01 1.334e-01 2.852e-05 7.859e-06 7.190e-05 -1.000 1.495e-04 3.884 3.056 2.810 2.785
0.00024632 -1.80000 10.11394 0.7635134459 2.4052598476    0.762  0.412  3.8074  4.090    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-13      0.00 8.654e-01 1.345e-01 2.876e-05 7.925e-06 7.250e-05 -1.000 1.518e-04 3.740 2.905 2.657 2.631
0.00024632 -1.80000 10.11394 0.7670333982 2.4066231251    0.766  0.462  3.8046  4.030    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-13      0.00 8.646e-01 1.352e-01 2.894e-05 7.974e-06 7.295e-05 -1.000 1.534e-04 3.614 2.765 2.512 2.485
0.00024632 -1.80000 10.11394 0.7676323056 2.4068536758    0.766  0.472  3.8039  4.018    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-13      0.00 8.645e-01 1.354e-01 2.897e-05 7.982e-06 7.302e-05 -1.000 1.537e-04 3.591 2.738 2.483 2.456
0.00024632 -1.80000 10.11394 0.7682555318 2.4070930481    0.767  0.482  3.8028  4.004    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-13      0.00 8.643e-01 1.355e-01 2.900e-05 7.990e-06 7.310e-05 -1.000 1.539e-04 3.564 2.706 2.449 2.422
0.00024632 -1.80000 10.11394 0.7703514695 2.4078950882    0.769  0.521  3.7980  3.947    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.02e-13      0.00 8.639e-01 1.360e-01 2.910e-05 8.019e-06 7.337e-05 -1.000 1.549e-04 3.467 2.585 2.319 2.289
0.00024632 -1.80000 10.11394 0.7719553113 2.4085054398    0.771  0.556  3.7921  3.889    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -5.8e-13      0.00 8.631e-01 1.367e-01 2.931e-05 8.078e-06 7.390e-05 -1.000 1.556e-04 3.380 2.469 2.192 2.159
0.00024632 -1.80000 10.11394 0.7732115388 2.4089815617    0.772  0.587  3.7851  3.830    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.67e-13      0.00 8.611e-01 1.387e-01 2.989e-05 8.234e-06 7.532e-05 -1.000 1.781e-04 3.301 2.356 2.066 2.030
0.00024632 -1.80000 10.11394 0.7742243409 2.4093639851    0.773  0.616  3.7777  3.773    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-13      0.00 8.504e-01 1.494e-01 3.212e-05 8.840e-06 8.081e-05 -1.000 1.963e-04 3.230 2.249 1.945 1.905
0.00024632 -1.80000 10.11394 0.7750740647 2.4096839428    0.774  0.643  3.7703  3.717    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -8.62e-13      0.00 8.301e-01 1.697e-01 3.556e-05 9.773e-06 8.920e-05 -1.000 2.018e-04 3.164 2.147 1.831 1.785
0.00024632 -1.80000 10.11394 0.7758237123 2.4099657536    0.774  0.670  3.7630  3.661    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-14      0.00 8.061e-01 1.937e-01 3.906e-05 1.071e-05 9.757e-05 -1.000 2.023e-04 3.096 2.046 1.716 1.667
0.00024632 -1.80000 10.11394 0.7764886618 2.4102149010    0.775  0.700  3.7565  3.605    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-14      0.00 7.906e-01 2.092e-01 4.133e-05 1.132e-05 1.030e-04 -1.000 1.949e-04 3.020 1.941 1.600 1.546
0.00024632 -1.80000 10.11394 0.7771472335 2.4104614258    0.775  0.739  3.7505  3.543    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-14      0.00 7.808e-01 2.189e-01 4.279e-05 1.171e-05 1.065e-04 -1.000 2.448e-04 2.923 1.817 1.466 1.408
0.00024632 -1.80000 10.11394 0.7776670456 2.4106554985    0.776  0.777  3.7466  3.489    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-14      0.00 7.758e-01 2.239e-01 4.354e-05 1.191e-05 1.083e-04 -1.000 2.553e-04 2.828 1.704 1.346 1.285
0.00024632 -1.80000 10.11394 0.7780223489 2.4107880592    0.776  0.806  3.7442  3.450    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-14      0.00 7.732e-01 2.266e-01 4.394e-05 1.201e-05 1.092e-04 -1.000 2.455e-04 2.754 1.620 1.258 1.195
