Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
332,283.710039,-30.466843,283.710041,-30.466759,316,539,315.992,539.302,1,+1587.01,1.0000,+50.7797,D.N.,+12.8832,+0.0347,0,F,107.418056,107.113132,109.119216,107.319359,109.337257,0.000000,6.907927,1.411241,5,10,10,0,15,20,315.84,0.00,548,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
333,283.670077,-30.466559,283.670142,-30.466379,440,540,439.798,540.645,1,+4598.31,1.0000,+69.6303,D.N.,+11.7282,+0.0164,0,F,106.911133,106.949006,107.458210,106.750908,107.522602,0.000000,3.724023,0.709648,5,10,10,0,15,20,315.84,0.00,552,3.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
334,283.704882,-30.466287,283.704949,-30.466130,332,541,331.793,541.567,1,+3442.65,1.0000,+64.8072,D.N.,+12.0425,+0.0204,0,F,107.252247,106.687313,108.404982,107.203934,108.506370,0.000000,4.693917,1.231675,5,10,10,0,15,20,315.84,0.00,544,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
335,283.688447,-30.464341,283.688214,-30.464310,383,548,383.721,548.111,1,+357.132,1.0000,+24.3432,D.N.,+14.5026,+0.0740,0,F,106.772644,106.885760,106.862930,106.892609,106.865398,0.000000,0.726935,0.687241,5,10,10,0,15,20,315.84,0.00,546,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
336,283.663632,-30.463779,283.663587,-30.463767,460,550,460.140,550.042,1,+216.816,1.0000,+30.2334,D.N.,+15.0445,+0.1514,0,F,106.837334,106.422915,108.583714,106.735695,108.831232,0.000000,7.342535,1.182611,5,10,10,0,15,20,315.84,0.00,546,11.63,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
337,283.725830,-30.463509,283.725506,-30.463382,267,551,268.005,551.457,1,+926.990,1.0000,+37.1243,D.N.,+13.4670,+0.0435,0,F,108.280472,108.248092,108.712787,107.689087,108.733502,0.000000,2.124253,0.954198,5,10,10,0,15,20,315.84,0.00,555,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
338,283.714551,-30.462676,283.714460,-30.462581,302,554,302.280,554.341,1,+600.837,1.0000,+31.4258,D.N.,+13.9378,+0.0568,0,F,107.642715,107.367301,107.978039,107.405846,107.992024,0.000000,1.739490,0.882232,5,10,10,0,15,20,315.84,0.00,551,2.94,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
339,283.668145,-30.461002,283.667938,-30.460957,446,560,446.644,560.163,1,+3183.86,1.0000,+61.8411,D.N.,+12.1273,+0.0211,0,F,107.040642,106.906884,108.172396,106.743050,108.265539,0.000000,4.494016,1.135699,5,10,10,0,15,20,315.84,0.00,552,3.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
340,283.738398,-30.461007,283.738351,-30.460866,228,560,228.143,560.508,1,+3566.61,1.0000,+78.0855,D.N.,+12.0041,+0.0238,0,F,109.465668,108.567514,110.628928,108.216339,110.693321,0.000000,3.778567,2.256814,5,10,10,0,15,20,315.84,0.00,551,3.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
341,283.706172,-30.460732,283.706146,-30.460623,328,561,328.081,561.392,1,+1390.40,1.0000,+52.2974,D.N.,+13.0268,+0.0408,0,F,107.420918,107.050893,108.847491,107.207840,108.961310,0.000000,4.983567,1.645562,5,10,10,0,15,20,315.84,0.00,552,3.16,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
342,283.742909,-30.459617,283.742889,-30.459591,214,565,214.060,565.093,1,+3541.92,1.0000,+85.2277,D.N.,+12.0116,+0.0261,0,F,110.398506,109.544750,111.570687,108.372246,111.659470,0.000000,4.455892,2.738658,5,10,10,0,15,20,315.84,0.00,553,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
343,283.653967,-30.459052,283.653938,-30.459118,490,567,490.090,566.764,1,+754.948,1.0000,+33.6570,D.N.,+13.6899,+0.0484,0,F,106.855923,106.350544,107.131219,106.740356,107.138569,0.000000,1.256086,0.869992,5,10,10,0,15,20,315.84,0.00,544,3.42,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
344,283.705850,-30.457954,283.706137,-30.458266,329,571,328.107,569.877,1,+1206.54,1.0000,+38.5114,D.N.,+13.1808,+0.0347,0,F,107.199345,106.604269,107.360764,107.192589,107.365808,0.000000,1.041729,0.745346,5,10,10,0,15,20,315.84,0.00,548,14.68,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
345,283.672336,-30.457670,283.672257,-30.457794,433,572,433.245,571.555,1,+330.859,1.0000,+25.1665,D.N.,+14.5856,+0.0826,0,F,106.595665,106.545257,107.902361,106.793640,108.124844,0.000000,6.939050,0.778947,5,10,10,0,15,20,315.84,0.00,546,13.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
346,283.799623,-30.456813,283.799694,-30.456663,38,575,37.778,575.540,1,+1182.72,1.0000,+46.2224,D.N.,+13.2025,+0.0424,0,F,108.392441,107.890423,109.069230,107.809456,109.097544,0.000000,2.487684,1.383172,5,10,10,0,15,20,315.84,0.00,546,3.17,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
347,283.655580,-30.455720,283.655507,-30.455582,485,579,485.227,579.496,1,+564.892,1.0000,+32.1240,D.N.,+14.0048,+0.0617,0,F,106.808128,106.757750,107.092586,106.736023,107.099869,0.000000,1.250192,0.968884,5,10,10,0,15,20,315.84,0.00,549,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
348,283.690060,-30.455174,283.689721,-30.455286,378,581,379.052,580.600,1,+1488.81,1.0000,+42.6085,D.N.,+12.9526,+0.0311,0,F,106.999733,106.473422,107.118792,107.007301,107.122256,0.000000,0.862265,0.811100,5,10,10,0,15,20,315.84,0.00,552,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
349,283.689416,-30.453508,283.689690,-30.455286,380,587,379.150,580.599,1,+1493.39,1.0000,+42.6622,D.N.,+12.9493,+0.0310,0,F,106.999733,106.473422,107.118792,106.984787,107.122256,0.000000,0.862265,0.811100,5,10,10,0,15,20,315.84,0.00,552,7.51,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
350,283.654937,-30.453775,283.655541,-30.455582,487,586,485.123,579.495,1,+569.219,1.0000,+32.1913,D.N.,+13.9965,+0.0614,0,F,106.808128,106.757750,107.092586,106.722321,107.099869,0.000000,1.250192,0.968884,5,10,10,0,15,20,315.84,0.00,549,3.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
351,283.793175,-30.452928,283.793073,-30.452962,58,589,58.317,588.881,1,+1088.32,1.0000,+41.4170,D.N.,+13.2928,+0.0413,0,F,108.172340,107.640778,108.561121,107.629044,108.573037,0.000000,1.610043,1.121496,5,10,10,0,15,20,315.84,0.00,546,3.05,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
352,283.659449,-30.452944,283.660546,-30.451628,473,589,469.598,593.739,1,+337.309,1.0000,+23.9395,D.N.,+14.5646,+0.0771,0,F,106.844452,106.684183,107.020847,106.713303,107.026063,0.000000,1.057622,0.687954,5,10,10,0,15,20,315.84,0.00,547,3.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
353,283.802841,-30.452366,283.802630,-30.452320,28,591,28.656,591.167,1,+890.710,1.0000,+38.8525,D.N.,+13.5104,+0.0474,0,F,107.605473,106.942944,108.207197,107.640358,108.241187,0.000000,2.714895,1.114108,5,10,10,0,15,20,315.84,0.00,546,3.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
354,283.730017,-30.451286,283.729971,-30.451244,254,595,254.143,595.152,1,+10935.7,1.0000,+109.359,D.N.,+10.7876,+0.0109,0,F,108.416565,108.100069,108.860999,107.699753,108.878475,0.000000,1.952491,1.434346,5,10,10,0,15,20,315.84,0.00,549,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
355,283.728084,-30.451286,283.729952,-30.451243,260,595,254.200,595.154,1,+10952.1,1.0000,+109.434,D.N.,+10.7860,+0.0108,0,F,108.416565,108.100069,108.860999,107.647812,108.878475,0.000000,1.952491,1.434346,5,10,10,0,15,20,315.84,0.00,549,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
356,283.660738,-30.451555,283.660557,-30.451604,469,594,469.564,593.825,1,+340.642,1.0000,+24.0090,D.N.,+14.5540,+0.0765,0,F,106.844452,106.684183,107.020847,106.702194,107.026063,0.000000,1.057622,0.687954,5,10,10,0,15,20,315.84,0.00,547,3.43,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
357,283.699406,-30.450731,283.699154,-30.450813,349,597,349.782,596.704,1,+612.164,1.0000,+33.5438,D.N.,+13.9175,+0.0595,0,F,107.272537,107.116622,107.604719,107.072395,107.614424,0.000000,1.446566,1.013394,5,10,10,0,15,20,315.84,0.00,543,3.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
358,283.753539,-30.450725,283.753333,-30.450639,181,597,181.639,597.308,1,+3416.44,1.0000,+75.5573,D.N.,+12.0508,+0.0240,0,F,109.693817,108.179877,110.382780,108.227417,110.416206,0.000000,2.719168,2.146525,5,10,10,0,15,20,315.84,0.00,549,3.24,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
359,283.714872,-30.449898,283.714781,-30.449993,301,600,301.284,599.659,1,+563.989,1.0000,+30.3945,D.N.,+14.0065,+0.0585,0,F,107.324348,107.333459,107.442467,107.319839,107.448074,0.000000,1.098663,0.849287,5,10,10,0,15,20,315.84,0.00,545,3.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
360,283.742583,-30.449339,283.741605,-30.448768,215,602,218.036,604.057,1,+1476.66,1.0000,+49.8294,D.N.,+12.9615,+0.0366,0,F,108.592537,108.364477,110.199276,108.024513,110.390011,0.000000,6.492381,1.421695,5,10,10,0,15,20,315.84,0.00,548,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
361,283.741616,-30.448784,283.741593,-30.448766,218,604,218.071,604.064,1,+1489.40,1.0000,+49.9571,D.N.,+12.9522,+0.0364,0,F,108.592537,108.364477,110.199276,107.983337,110.390011,0.000000,6.492381,1.421695,5,10,10,0,15,20,315.84,0.00,548,3.59,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
362,283.775449,-30.449049,283.775430,-30.448935,113,603,113.058,603.412,1,+1659.80,1.0000,+52.2313,D.N.,+12.8346,+0.0342,0,F,108.977173,108.989178,109.541870,107.822441,109.565269,0.000000,2.266281,1.466782,5,10,10,0,15,20,315.84,0.00,552,2.95,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
363,283.749350,-30.449060,283.749185,-30.449096,194,603,194.512,602.869,1,+1659.19,1.0000,+82.5369,D.N.,+12.8350,+0.0540,0,F,109.362492,108.586701,111.456803,108.205948,111.634423,0.000000,6.300586,3.221457,5,10,10,0,15,20,315.84,0.00,552,3.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
364,283.668796,-30.447114,283.668669,-30.447179,444,610,444.395,609.766,1,+1483.54,1.0000,+41.7535,D.N.,+12.9564,+0.0306,0,F,106.916397,106.849594,107.054289,106.683151,107.058597,0.000000,0.961303,0.721903,5,10,10,0,15,20,315.84,0.00,546,3.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
365,283.669119,-30.445447,283.668641,-30.447178,443,616,444.481,609.768,1,+1486.41,1.0000,+41.7879,D.N.,+12.9544,+0.0305,0,F,106.916397,106.849594,107.054289,106.674065,107.058597,0.000000,0.961303,0.721903,5,10,10,0,15,20,315.84,0.00,546,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
366,283.695862,-30.446842,283.695831,-30.446987,360,611,360.097,610.477,1,+307.699,1.0000,+31.4397,D.N.,+14.6644,+0.1109,0,F,107.420105,107.271089,108.072017,106.998901,108.106287,0.000000,2.724337,1.168934,5,10,10,0,15,20,315.84,0.00,547,13.67,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
367,283.732916,-30.446286,283.732862,-30.446279,245,613,245.168,613.024,1,+1085.96,1.0000,+45.0437,D.N.,+13.2952,+0.0450,0,F,108.182014,107.440568,109.807021,107.699463,110.139035,0.000000,8.553237,1.377600,5,10,10,0,15,20,315.84,0.00,551,16.52,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
368,283.683940,-30.445173,283.683905,-30.445092,397,617,397.109,617.294,1,+16862.2,1.0000,+131.976,D.N.,+10.3174,+0.0085,0,F,107.368774,106.772679,107.669275,106.843063,107.677605,0.000000,1.340617,1.055077,5,10,10,0,15,20,315.84,0.00,545,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
369,283.677819,-30.445172,283.678364,-30.445423,416,617,414.308,616.096,1,+366.847,1.0000,+34.9667,D.N.,+14.4735,+0.1035,0,F,107.093327,106.671568,114.328826,106.772369,120.789699,0.000000,39.011000,1.310213,5,10,10,0,15,20,315.84,0.00,546,15.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
370,283.775769,-30.445438,283.775609,-30.445464,112,616,112.496,615.909,1,+3262.83,1.0000,+69.1650,D.N.,+12.1007,+0.0230,0,F,108.424442,107.639609,109.311730,107.609657,109.347705,0.000000,2.807253,1.746663,5,10,10,0,15,20,315.84,0.00,546,3.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
371,283.806378,-30.445142,283.806101,-30.445159,17,617,17.862,616.937,1,+2219.16,1.0000,+51.6170,D.N.,+12.5192,+0.0253,0,F,107.296329,107.034344,107.551425,107.316994,107.560210,0.000000,1.376396,0.893207,5,10,10,0,15,20,315.84,0.00,412,3.38,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
372,283.680074,-30.445172,283.680565,-30.445201,409,617,407.475,616.899,1,+6623.97,1.0000,+84.0366,D.N.,+11.3319,+0.0138,0,F,107.034706,106.796487,107.267184,106.798416,107.272028,0.000000,1.020375,0.938449,5,10,10,0,15,20,315.84,0.00,549,18.79,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
373,283.744515,-30.444616,283.744507,-30.444551,209,619,209.023,619.236,1,+2174.92,1.0000,+74.1410,D.N.,+12.5411,+0.0370,0,F,108.788330,107.247910,110.331342,107.947731,110.426183,0.000000,4.579911,2.578740,5,10,10,0,15,20,315.84,0.00,543,3.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
374,283.769324,-30.444330,283.769129,-30.444378,132,620,132.607,619.828,1,+1768.97,1.0000,+50.2278,D.N.,+12.7654,+0.0308,0,F,108.431892,108.326403,109.231660,107.668472,109.276770,0.000000,3.142442,1.231735,5,10,10,0,15,20,315.84,0.00,551,3.31,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
375,283.730338,-30.444064,283.730167,-30.444039,253,621,253.531,621.090,1,+1936.15,1.0000,+50.0647,D.N.,+12.6674,+0.0281,0,F,107.605209,107.517409,107.930045,107.600510,107.938278,0.000000,1.334329,1.071711,5,10,10,0,15,20,315.84,0.00,552,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
376,283.719061,-30.444343,283.719202,-30.444090,288,620,287.563,620.908,1,+842.829,1.0000,+37.6298,D.N.,+13.5704,+0.0485,0,F,107.401711,107.188595,107.616250,107.359077,107.622498,0.000000,1.160748,1.074381,5,10,10,0,15,20,315.84,0.00,552,16.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
377,283.701662,-30.444065,283.701405,-30.444037,342,621,342.797,621.100,1,+1336.35,1.0000,+42.2474,D.N.,+13.0699,+0.0343,0,F,107.132027,106.924261,107.644539,107.045769,107.659793,0.000000,1.813946,0.947523,5,10,10,0,15,20,315.84,0.00,543,3.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
378,283.671053,-30.443503,283.670821,-30.443479,437,623,437.721,623.087,1,+568.917,1.0000,+29.8478,D.N.,+13.9971,+0.0570,0,F,106.875336,106.914315,107.132240,106.681061,107.146905,0.000000,1.774276,0.805240,5,10,10,0,15,20,315.84,0.00,552,17.55,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
379,283.668475,-30.443225,283.668616,-30.447177,445,624,444.560,609.773,1,+1491.95,1.0000,+41.9216,D.N.,+12.9503,+0.0305,0,F,106.941311,106.620315,107.039757,106.649582,107.044162,0.000000,0.972036,0.729728,5,10,10,0,15,20,315.84,0.00,546,16.66,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
380,283.710684,-30.442954,283.710569,-30.442846,314,625,314.354,625.390,1,+463.635,1.0000,+27.4392,D.N.,+14.2193,+0.0643,0,F,107.137600,106.569197,107.803866,107.167854,107.832735,0.000000,2.497336,0.760711,5,10,10,0,15,20,315.84,0.00,542,3.29,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
381,283.773512,-30.442661,283.772651,-30.442504,119,626,121.671,626.567,1,+1371.89,1.0000,+47.0957,D.N.,+13.0414,+0.0373,0,F,108.236916,107.778762,108.997841,107.490257,109.056080,0.000000,3.566832,1.305363,5,10,10,0,15,20,315.84,0.00,552,2.85,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
382,283.687808,-30.442674,283.687779,-30.442596,385,626,385.089,626.282,1,+443.913,1.0000,+158.464,D.N.,+14.2665,+0.3876,0,F,108.243324,107.557091,118.696685,106.863914,123.040507,0.000000,32.434021,7.050449,5,10,10,0,15,20,315.84,0.00,553,15.85,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
383,283.771579,-30.442662,283.772642,-30.442506,125,626,121.701,626.562,1,+1367.24,1.0000,+47.0463,D.N.,+13.0451,+0.0374,0,F,108.236916,107.778762,108.997841,107.523216,109.056080,0.000000,3.566832,1.305363,5,10,10,0,15,20,315.84,0.00,552,3.49,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
384,283.722283,-30.442398,283.722086,-30.442432,278,627,278.611,626.877,1,+641.558,1.0000,+38.7550,D.N.,+13.8666,+0.0656,0,F,107.729424,106.727009,108.146434,107.405815,108.161096,0.000000,1.782495,1.314581,5,10,10,0,15,20,315.84,0.00,548,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
385,283.718416,-30.441843,283.718303,-30.441752,290,629,290.352,629.325,1,+823.641,1.0000,+35.3456,D.N.,+13.5954,+0.0466,0,F,107.383488,106.955701,107.621170,107.319298,107.627775,0.000000,1.193542,0.923411,5,10,10,0,15,20,315.84,0.00,544,3.08,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
386,283.756435,-30.441280,283.756406,-30.441073,172,631,172.090,631.745,1,+3101.51,1.0000,+61.7040,D.N.,+12.1558,+0.0216,0,F,108.411095,108.335523,108.903457,107.797462,108.920553,0.000000,1.931526,1.189507,5,10,10,0,15,20,315.84,0.00,545,3.56,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
387,283.705206,-30.441287,283.706225,-30.440296,331,631,327.839,634.567,1,+879.100,1.0000,+34.5779,D.N.,+13.5246,+0.0427,0,F,107.210148,106.932054,107.848533,107.068329,107.887184,0.000000,2.890266,0.797346,5,10,10,0,15,20,315.84,0.00,548,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
388,283.667832,-30.441002,283.667662,-30.441012,447,632,447.528,631.963,1,+374.648,1.0000,+26.8508,D.N.,+14.4506,+0.0778,0,F,106.676659,106.137963,106.988051,106.625381,106.995612,0.000000,1.273159,0.833746,5,10,10,0,15,20,315.84,0.00,547,3.48,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
389,283.725182,-30.440453,283.725227,-30.440257,269,634,268.861,634.708,1,+536.753,1.0000,+37.6534,D.N.,+14.0603,+0.0762,0,F,107.860374,107.877053,108.392590,107.441833,108.415697,0.000000,2.240287,1.332456,5,10,10,0,15,20,315.84,0.00,553,2.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
390,283.706495,-30.440176,283.706203,-30.440295,327,635,327.907,634.571,1,+878.133,1.0000,+34.5639,D.N.,+13.5258,+0.0427,0,F,107.210148,106.932054,107.848533,107.076385,107.887184,0.000000,2.890266,0.797346,5,10,10,0,15,20,315.84,0.00,548,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
391,283.692641,-30.439619,283.692424,-30.439499,370,637,370.672,637.433,1,+3607.12,1.0000,+65.1525,D.N.,+11.9918,+0.0196,0,F,107.271049,106.830952,108.082943,106.896263,108.121914,0.000000,2.905356,1.132526,5,10,10,0,15,20,315.84,0.00,550,3.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
392,283.690386,-30.439063,283.692420,-30.439499,377,639,370.685,637.432,1,+3617.79,1.0000,+65.2344,D.N.,+11.9886,+0.0196,0,F,107.271049,106.830952,108.082943,106.862480,108.121914,0.000000,2.905356,1.132526,5,10,10,0,15,20,315.84,0.00,550,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
393,283.744191,-30.438783,283.744043,-30.438924,210,640,210.459,639.492,1,+731.195,1.0000,+33.3175,D.N.,+13.7246,+0.0495,0,F,107.792313,107.675796,108.272825,107.779686,108.303880,0.000000,2.595740,0.873197,5,10,10,0,15,20,315.84,0.00,551,3.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
394,283.796384,-30.437926,283.796275,-30.437784,48,643,48.338,643.513,1,+3380.44,1.0000,+61.1017,D.N.,+12.0623,+0.0196,0,F,107.260414,107.011544,107.523332,107.011002,107.528391,0.000000,1.043950,0.841712,5,10,10,0,15,20,315.84,0.00,547,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
395,283.686520,-30.437952,283.686389,-30.437953,389,643,389.405,642.996,1,+1249.25,1.0000,+47.9512,D.N.,+13.1431,+0.0417,0,F,107.446007,107.693016,108.545072,106.811638,108.616412,0.000000,3.939607,1.453243,5,10,10,0,15,20,315.84,0.00,550,2.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
396,283.654625,-30.436831,283.654147,-30.437026,488,647,489.481,646.296,1,+377.662,1.0000,+24.4692,D.N.,+14.4419,+0.0703,0,F,106.598499,106.773148,106.711918,106.619766,106.715211,0.000000,0.839070,0.664569,5,10,10,0,15,20,315.84,0.00,540,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
397,283.677822,-30.435727,283.677912,-30.435599,416,651,415.720,651.463,1,+437.382,1.0000,+27.5648,D.N.,+14.2825,+0.0684,0,F,106.819008,106.837962,107.220151,106.723991,107.249152,0.000000,2.496250,0.805290,5,10,10,0,15,20,315.84,0.00,550,17.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
398,283.780917,-30.434880,283.780819,-30.434813,96,654,96.303,654.242,1,+1904.52,1.0000,+52.7019,D.N.,+12.6852,+0.0300,0,F,107.823238,107.391491,108.699917,107.117676,108.741102,0.000000,2.995298,1.322380,5,10,10,0,15,20,315.84,0.00,544,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
399,283.806690,-30.434586,283.806630,-30.434542,16,655,16.187,655.157,1,+2256.51,1.0000,+51.6996,D.N.,+12.5011,+0.0249,0,F,107.013931,106.855595,107.161557,106.986366,107.166434,0.000000,1.023756,0.851467,5,10,10,0,15,20,315.84,0.00,386,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
400,283.652049,-30.434607,283.652190,-30.434820,496,655,495.561,654.234,1,+391.380,1.0000,+24.1471,D.N.,+14.4032,+0.0670,0,F,106.754807,106.669020,106.755745,106.633530,106.757717,0.000000,0.649614,0.592133,5,10,10,0,15,20,315.84,0.00,432,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
401,283.753210,-30.434058,283.753257,-30.433941,182,657,181.852,657.421,1,+504.683,1.0000,+28.1089,D.N.,+14.1272,+0.0605,0,F,107.743168,107.946063,107.902104,107.634430,107.906526,0.000000,0.977856,0.757162,5,10,10,0,15,20,315.84,0.00,548,3.41,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m54_data/aJ_asky_980819s0370245.fits
