Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
321,268.384017,-34.908536,268.384259,-34.909816,483,266,482.283,261.396,1,+12784.0,1.0000,+293.848,D.N.,+9.6313,+0.0250,0,F,446.229675,442.403722,460.737036,442.254395,463.185608,0.000000,47.606999,12.155370,5,10,10,0,15,20,315.84,0.00,548,4.71,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
322,268.501217,-34.909923,268.501244,-34.909658,137,261,136.919,261.955,1,+7427.30,1.0000,+188.388,D.N.,+10.2209,+0.0275,0,F,444.619934,443.132247,450.809201,442.580017,451.183885,0.000000,18.400399,7.520115,5,10,10,0,15,20,315.84,0.00,553,20.63,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
323,268.479877,-34.909654,268.476708,-34.908150,200,262,209.354,267.417,1,+4454.09,1.0000,+84.4516,D.N.,+10.7761,+0.0206,0,F,442.616882,442.109349,442.958837,441.706940,442.966646,0.000000,2.632738,2.321542,5,10,10,0,15,20,315.84,0.00,551,1.88,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
324,268.433132,-34.909383,268.433736,-34.908693,338,263,336.217,265.482,1,+18122.9,1.0000,+210.646,D.N.,+9.2524,+0.0126,0,F,444.438995,442.861733,449.489532,442.424591,449.693228,0.000000,13.545995,7.263428,5,10,10,0,15,20,315.84,0.00,549,3.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
325,268.434148,-34.908271,268.433752,-34.908694,335,267,336.169,265.479,1,+18114.3,1.0000,+210.626,D.N.,+9.2529,+0.0126,0,F,444.438995,442.861733,449.489532,442.438965,449.693228,0.000000,13.545995,7.263428,5,10,10,0,15,20,315.84,0.00,549,2.97,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
326,268.427035,-34.909104,268.426803,-34.909088,356,264,356.686,264.059,1,+7879.27,1.0000,+359.515,D.N.,+10.1568,+0.0495,0,F,448.140289,443.039896,459.469978,442.378967,460.348203,0.000000,28.448008,15.602988,5,10,10,0,15,20,315.84,0.00,546,3.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
327,268.400953,-34.909654,268.400557,-34.908352,433,262,434.170,266.688,1,+3508.48,1.0000,+91.9364,D.N.,+11.0352,+0.0284,0,F,443.784576,444.759468,444.902018,442.081573,444.924618,0.000000,4.488642,3.145878,5,10,10,0,15,20,315.84,0.00,543,16.69,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
328,268.400614,-34.908543,268.400551,-34.908352,434,266,434.188,266.688,1,+3505.51,1.0000,+91.9203,D.N.,+11.0361,+0.0285,0,F,443.784576,444.759468,444.902018,442.090973,444.924618,0.000000,4.488642,3.145878,5,10,10,0,15,20,315.84,0.00,543,18.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
329,268.478521,-34.908821,268.476727,-34.908136,204,265,209.297,267.469,1,+4409.54,1.0000,+84.1874,D.N.,+10.7870,+0.0207,0,F,442.616882,442.109349,442.958837,441.753235,442.966646,0.000000,2.632738,2.321542,5,10,10,0,15,20,315.84,0.00,551,3.20,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
330,268.379952,-34.908812,268.381007,-34.907341,495,265,491.889,270.297,1,+22356.0,1.0000,+207.926,D.N.,+9.0245,+0.0101,0,F,445.925476,442.669662,449.255603,442.333191,449.356691,0.000000,9.540613,6.349928,5,10,10,0,15,20,315.84,0.00,494,16.66,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
331,268.528991,-34.908240,268.529151,-34.907839,55,267,54.528,268.440,1,+7811.99,1.0000,+167.741,D.N.,+10.1661,+0.0233,0,F,443.655258,443.429238,450.012420,442.196259,450.332588,0.000000,16.993900,6.380748,5,10,10,0,15,20,315.84,0.00,544,4.52,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
332,268.500538,-34.907979,268.502596,-34.906703,139,268,132.923,272.588,1,+24186.0,1.0000,+203.766,D.N.,+8.9391,+0.0091,0,F,444.147308,440.582927,448.063994,442.456909,448.223175,0.000000,11.955567,5.890674,5,10,10,0,15,20,315.84,0.00,543,9.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
333,268.499183,-34.907146,268.502595,-34.906703,143,271,132.924,272.592,1,+24216.9,1.0000,+203.842,D.N.,+8.9377,+0.0091,0,F,444.147308,440.582927,448.063994,442.359039,448.223175,0.000000,11.955567,5.890674,5,10,10,0,15,20,315.84,0.00,543,12.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
334,268.476489,-34.907989,268.476729,-34.908137,210,268,209.290,267.464,1,+4388.18,1.0000,+84.0604,D.N.,+10.7923,+0.0208,0,F,442.616882,442.109349,442.958837,441.822968,442.966646,0.000000,2.632738,2.321542,5,10,10,0,15,20,315.84,0.00,551,2.86,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
335,268.525942,-34.907686,268.526205,-34.907444,64,269,63.222,269.870,1,+5985.51,1.0000,+136.102,D.N.,+10.4552,+0.0247,0,F,443.642944,442.226376,447.012791,442.169708,447.129948,0.000000,10.244420,5.011609,5,10,10,0,15,20,315.84,0.00,544,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
336,268.502570,-34.906867,268.502610,-34.906703,133,272,132.879,272.589,1,+24075.8,1.0000,+203.495,D.N.,+8.9440,+0.0092,0,F,444.147308,440.582927,448.063994,442.494507,448.223175,0.000000,11.955567,5.890674,5,10,10,0,15,20,315.84,0.00,543,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
337,268.380969,-34.907424,268.380985,-34.907347,492,270,491.954,270.278,1,+22219.3,1.0000,+207.597,D.N.,+9.0312,+0.0101,0,F,445.925476,442.669662,449.255603,442.323944,449.356691,0.000000,9.540613,6.349928,5,10,10,0,15,20,315.84,0.00,494,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
338,268.386727,-34.907427,268.384269,-34.909814,475,270,482.252,261.401,1,+12801.1,1.0000,+293.877,D.N.,+9.6299,+0.0249,0,F,446.229675,442.403722,460.737036,442.212311,463.185608,0.000000,47.606999,12.155370,5,10,10,0,15,20,315.84,0.00,548,3.85,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
339,268.385034,-34.907426,268.384258,-34.909816,480,270,482.286,261.395,1,+12786.9,1.0000,+293.853,D.N.,+9.6311,+0.0250,0,F,446.229675,442.403722,460.737036,442.245148,463.185608,0.000000,47.606999,12.155370,5,10,10,0,15,20,315.84,0.00,548,5.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
340,268.536442,-34.907401,268.538684,-34.906590,33,270,26.379,272.910,1,+8234.60,1.0000,+112.166,D.N.,+10.1089,+0.0148,0,F,442.859344,440.989188,443.871328,442.195892,443.889210,0.000000,3.987976,2.952701,5,10,10,0,15,20,315.84,0.00,546,8.05,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
341,268.538812,-34.906565,268.538651,-34.906604,26,273,26.476,272.862,1,+8250.15,1.0000,+112.235,D.N.,+10.1068,+0.0148,0,F,442.859344,440.989188,443.871328,442.177216,443.889210,0.000000,3.987976,2.952701,5,10,10,0,15,20,315.84,0.00,546,3.14,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
342,268.432455,-34.906327,268.432456,-34.906090,340,274,339.997,274.854,1,+10988.6,1.0000,+182.531,D.N.,+9.7956,+0.0180,0,F,443.966705,441.433288,450.014524,442.437103,450.350121,0.000000,17.398661,6.694702,5,10,10,0,15,20,315.84,0.00,547,14.64,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
343,268.529327,-34.905184,268.529098,-34.905177,54,278,54.674,278.023,1,+8143.58,1.0000,+112.639,D.N.,+10.1210,+0.0150,0,F,443.291809,441.091785,444.181288,442.106812,444.198395,0.000000,3.902035,3.022083,5,10,10,0,15,20,315.84,0.00,549,3.38,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
344,268.401971,-34.905488,268.401597,-34.905239,430,277,431.103,277.895,1,+5560.01,1.0000,+125.383,D.N.,+10.5353,+0.0245,0,F,443.784576,441.944280,446.034034,442.145020,446.079458,0.000000,6.371749,4.506909,5,10,10,0,15,20,315.84,0.00,541,3.25,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
345,268.400277,-34.905209,268.401616,-34.905229,435,278,431.047,277.932,1,+5496.74,1.0000,+125.130,D.N.,+10.5477,+0.0247,0,F,443.784576,441.944280,446.034034,442.128876,446.079458,0.000000,6.371749,4.506909,5,10,10,0,15,20,315.84,0.00,541,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
346,268.422971,-34.904104,268.422616,-34.904061,368,282,369.049,282.153,1,+12551.3,1.0000,+147.715,D.N.,+9.6513,+0.0128,0,F,444.019989,442.253920,446.330950,442.374969,446.383819,0.000000,6.876266,4.316042,5,10,10,0,15,20,315.84,0.00,549,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
347,268.421278,-34.902437,268.421196,-34.901666,373,288,373.244,290.775,1,+13773.9,1.0000,+188.576,D.N.,+9.5504,+0.0149,0,F,444.146118,443.778918,452.088746,442.370667,452.790520,0.000000,25.222634,6.615152,5,10,10,0,15,20,315.84,0.00,548,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
348,268.420940,-34.901048,268.421186,-34.901667,374,293,373.273,290.772,1,+13781.0,1.0000,+188.595,D.N.,+9.5498,+0.0149,0,F,444.146118,443.778918,452.088746,442.375519,452.790520,0.000000,25.222634,6.615152,5,10,10,0,15,20,315.84,0.00,548,2.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
349,268.517132,-34.904636,268.516865,-34.904250,90,280,90.787,281.390,1,+2601.94,1.0000,+89.4394,D.N.,+11.3598,+0.0373,0,F,442.770950,440.971165,444.237408,442.218658,444.261611,0.000000,4.641607,3.288153,5,10,10,0,15,20,315.84,0.00,544,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
350,268.516115,-34.903526,268.516902,-34.904249,93,284,90.678,281.395,1,+2606.84,1.0000,+89.4668,D.N.,+11.3577,+0.0373,0,F,442.770950,440.971165,444.237408,442.191132,444.261611,0.000000,4.641607,3.288153,5,10,10,0,15,20,315.84,0.00,544,17.26,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
351,268.414842,-34.904658,268.414849,-34.904412,392,280,391.979,280.885,1,+5617.21,1.0000,+162.315,D.N.,+10.5242,+0.0314,0,F,443.273743,441.600485,448.103939,442.299805,448.302929,0.000000,13.367998,6.448173,5,10,10,0,15,20,315.84,0.00,546,3.53,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
352,268.393842,-34.904374,268.393867,-34.904231,454,281,453.926,281.515,1,+3704.02,1.0000,+129.790,D.N.,+10.9763,+0.0380,0,F,443.909180,442.006971,446.806573,442.117126,446.883282,0.000000,8.287357,5.128976,5,10,10,0,15,20,315.84,0.00,543,3.13,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
353,268.526277,-34.904075,268.526084,-34.903508,63,282,63.567,284.040,1,+5803.85,1.0000,+117.437,D.N.,+10.4887,+0.0220,0,F,442.189651,441.359952,445.905591,442.066071,446.047670,0.000000,11.267625,4.005421,5,10,10,0,15,20,315.84,0.00,548,14.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
354,268.525937,-34.902964,268.526109,-34.903508,64,286,63.495,284.043,1,+5984.74,1.0000,+119.013,D.N.,+10.4554,+0.0216,0,F,442.096863,441.375953,446.100631,442.033051,446.261375,0.000000,11.987679,4.053229,5,10,10,0,15,20,315.84,0.00,548,4.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
355,268.494099,-34.903538,268.494157,-34.903454,158,284,157.829,284.302,1,+4158.57,1.0000,+178.677,D.N.,+10.8506,+0.0466,0,F,444.219666,442.057608,448.526164,442.024200,448.653934,0.000000,10.716456,7.465485,5,10,10,0,15,20,315.84,0.00,547,3.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
356,268.431100,-34.902716,268.431331,-34.902906,344,287,343.320,286.314,1,+4391.62,1.0000,+162.652,D.N.,+10.7914,+0.0402,0,F,444.304504,441.022440,449.643436,442.447296,449.943605,0.000000,16.447475,6.661514,5,10,10,0,15,20,315.84,0.00,550,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
357,268.503921,-34.902422,268.504134,-34.902516,129,288,128.371,287.659,1,+6716.59,1.0000,+296.432,D.N.,+10.3301,+0.0479,0,F,445.272858,442.954029,459.523736,442.315277,462.488748,0.000000,52.333135,12.775803,5,10,10,0,15,20,315.84,0.00,550,17.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
358,268.433471,-34.903549,268.431350,-34.902904,337,284,343.262,286.322,1,+4402.60,1.0000,+162.686,D.N.,+10.7887,+0.0401,0,F,444.304504,441.022440,449.643436,442.461273,449.943605,0.000000,16.447475,6.661514,5,10,10,0,15,20,315.84,0.00,550,3.97,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
359,268.432455,-34.902994,268.431344,-34.902912,340,286,343.280,286.294,1,+4417.61,1.0000,+162.732,D.N.,+10.7850,+0.0400,0,F,444.304504,441.022440,449.643436,442.456451,449.943605,0.000000,16.447475,6.661514,5,10,10,0,15,20,315.84,0.00,550,2.41,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
360,268.500195,-34.902424,268.500031,-34.901953,140,288,140.484,289.695,1,+2676.69,1.0000,+418.067,D.N.,+11.3290,+0.1696,0,F,448.045700,443.856783,466.421102,442.191956,469.633557,0.000000,54.886352,18.604736,5,10,10,0,15,20,315.84,0.00,550,3.80,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
361,268.499178,-34.901035,268.500030,-34.901954,143,293,140.486,289.691,1,+2706.43,1.0000,+418.103,D.N.,+11.3170,+0.1677,0,F,448.045700,443.856783,466.421102,442.099274,469.633557,0.000000,54.886352,18.604736,5,10,10,0,15,20,315.84,0.00,550,17.86,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
362,268.489696,-34.902428,268.489600,-34.902359,171,288,171.282,288.251,1,+3773.26,1.0000,+91.2299,D.N.,+10.9562,+0.0263,0,F,443.278381,442.732544,444.462241,441.844421,444.487512,0.000000,4.744062,3.020912,5,10,10,0,15,20,315.84,0.00,546,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
363,268.413827,-34.902435,268.415648,-34.900801,395,288,389.624,293.887,1,+8994.30,1.0000,+205.722,D.N.,+10.0131,+0.0248,0,F,443.217041,441.562126,452.025043,442.303467,452.738361,0.000000,25.427879,8.165132,5,10,10,0,15,20,315.84,0.00,542,10.90,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
364,268.504597,-34.901033,268.504164,-34.902516,127,293,128.282,287.660,1,+6743.36,1.0000,+296.478,D.N.,+10.3258,+0.0477,0,F,445.272858,442.954029,459.523736,442.232574,462.488748,0.000000,52.333135,12.775803,5,10,10,0,15,20,315.84,0.00,550,15.82,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
365,268.517130,-34.902136,268.516909,-34.901729,90,289,90.652,290.465,1,+3090.52,1.0000,+97.4833,D.N.,+11.1729,+0.0342,0,F,443.520020,442.139046,445.255852,442.122345,445.295512,0.000000,5.948343,3.591217,5,10,10,0,15,20,315.84,0.00,550,3.45,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
366,268.516113,-34.900748,268.516930,-34.901729,93,294,90.590,290.465,1,+3103.61,1.0000,+97.5504,D.N.,+11.1683,+0.0341,0,F,443.520020,442.139046,445.255852,442.080902,445.295512,0.000000,5.948343,3.591217,5,10,10,0,15,20,315.84,0.00,550,2.27,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
367,268.467003,-34.901880,268.467061,-34.901760,238,290,237.827,290.430,1,+2485.79,1.0000,+101.174,D.N.,+11.4093,+0.0442,0,F,443.327820,442.194997,446.080189,442.103912,446.171555,0.000000,9.037194,3.944169,5,10,10,0,15,20,315.84,0.00,547,2.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
368,268.415521,-34.900769,268.415616,-34.900798,390,294,389.719,293.895,1,+9000.71,1.0000,+205.738,D.N.,+10.0123,+0.0248,0,F,443.217041,441.562126,452.025043,442.330994,452.738361,0.000000,25.427879,8.165132,5,10,10,0,15,20,315.84,0.00,542,3.21,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
369,268.522886,-34.899910,268.523054,-34.899936,73,297,72.502,296.909,1,+2547.22,1.0000,+151.911,D.N.,+11.3828,+0.0647,0,F,443.416397,441.309322,447.918625,441.973694,448.075631,0.000000,11.871662,6.408471,5,10,10,0,15,20,315.84,0.00,542,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
370,268.507306,-34.899364,268.507006,-34.898577,119,299,119.884,301.837,1,+3470.79,1.0000,+130.653,D.N.,+11.0469,+0.0409,0,F,444.051895,443.164920,449.345798,442.116608,449.633973,0.000000,16.110311,5.215822,5,10,10,0,15,20,315.84,0.00,542,16.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
371,268.506966,-34.898253,268.507003,-34.898574,120,303,119.892,301.844,1,+3483.92,1.0000,+130.703,D.N.,+11.0428,+0.0407,0,F,444.051895,443.164920,449.345798,442.064423,449.633973,0.000000,16.110311,5.215822,5,10,10,0,15,20,315.84,0.00,542,3.36,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
372,268.405699,-34.899100,268.406677,-34.898740,419,300,416.113,301.298,1,+2594.71,1.0000,+131.609,D.N.,+11.3628,+0.0551,0,F,443.003296,441.542297,446.757513,442.254333,446.876209,0.000000,10.308608,5.427619,5,10,10,0,15,20,315.84,0.00,542,4.35,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
373,268.502902,-34.898811,268.502519,-34.898571,132,301,133.132,301.867,1,+6022.73,1.0000,+287.673,D.N.,+10.4485,+0.0519,0,F,447.605316,442.616551,456.023001,442.096710,456.514581,0.000000,21.199361,12.393734,5,10,10,0,15,20,315.84,0.00,543,3.68,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
374,268.497145,-34.898814,268.497203,-34.898552,149,301,148.827,301.945,1,+6803.34,1.0000,+260.775,D.N.,+10.3162,+0.0416,0,F,445.055374,443.074586,452.865040,441.954712,453.285350,0.000000,19.533847,11.057178,5,10,10,0,15,20,315.84,0.00,540,3.23,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
375,268.406716,-34.898545,268.406673,-34.898741,416,302,416.124,301.293,1,+2592.90,1.0000,+131.602,D.N.,+11.3635,+0.0551,0,F,443.003296,441.542297,446.757513,442.268799,446.876209,0.000000,10.308608,5.427619,5,10,10,0,15,20,315.84,0.00,542,3.78,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
376,268.503579,-34.897422,268.502519,-34.898571,130,306,133.131,301.867,1,+6040.62,1.0000,+287.705,D.N.,+10.4453,+0.0517,0,F,447.605316,442.616551,456.023001,442.040070,456.514581,0.000000,21.199361,12.393734,5,10,10,0,15,20,315.84,0.00,543,3.79,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
377,268.441939,-34.898827,268.442596,-34.898085,312,301,310.060,303.671,1,+3041.49,1.0000,+212.959,D.N.,+11.1903,+0.0760,0,F,444.200592,441.975427,452.200635,442.496735,452.643716,0.000000,20.041444,9.203068,5,10,10,0,15,20,315.84,0.00,543,2.72,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
378,268.396555,-34.898264,268.396712,-34.898188,446,303,445.537,303.273,1,+9695.27,1.0000,+125.994,D.N.,+9.9316,+0.0141,0,F,443.257965,442.493506,444.750789,442.185486,444.779695,0.000000,5.075480,3.512230,5,10,10,0,15,20,315.84,0.00,539,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
379,268.471404,-34.897712,268.471498,-34.897589,225,305,224.723,305.442,1,+3029.69,1.0000,+114.076,D.N.,+11.1945,+0.0409,0,F,442.993958,441.637771,446.586391,441.923187,446.723801,0.000000,11.089363,4.479514,5,10,10,0,15,20,315.84,0.00,549,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
380,268.442955,-34.897994,268.442571,-34.898093,309,304,310.134,303.643,1,+3059.93,1.0000,+213.003,D.N.,+11.1837,+0.0756,0,F,444.200592,441.975427,452.200635,442.486725,452.643716,0.000000,20.041444,9.203068,5,10,10,0,15,20,315.84,0.00,543,3.06,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
381,268.456841,-34.897159,268.456858,-34.896977,268,307,267.948,307.657,1,+57750.4,1.0000,+379.984,D.N.,+7.9941,+0.0071,0,F,446.198380,444.524972,456.952236,442.304413,457.655850,0.000000,25.391166,13.182622,5,10,10,0,15,20,315.84,0.00,546,3.17,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
382,268.450406,-34.896882,268.450572,-34.896885,287,308,286.509,307.992,1,+6828.48,1.0000,+263.093,D.N.,+10.3122,+0.0418,0,F,445.414093,442.863381,467.127504,442.388641,479.750605,0.000000,109.427006,11.205435,5,10,10,0,15,20,315.84,0.00,551,4.56,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
383,268.523221,-34.896577,268.522766,-34.896155,72,309,73.343,310.521,1,+2254.52,1.0000,+117.903,D.N.,+11.5154,+0.0568,0,F,443.561188,440.447482,446.918612,441.864746,447.050471,0.000000,10.867114,4.834969,5,10,10,0,15,20,315.84,0.00,547,17.75,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
384,268.522881,-34.895466,268.522768,-34.896155,73,313,73.337,310.520,1,+2264.97,1.0000,+117.947,D.N.,+11.5103,+0.0565,0,F,443.561188,440.447482,446.918612,441.831665,447.050471,0.000000,10.867114,4.834969,5,10,10,0,15,20,315.84,0.00,547,16.32,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
385,268.453454,-34.896604,268.453694,-34.896519,278,309,277.292,309.306,1,+40884.3,1.0000,+276.726,D.N.,+8.3691,+0.0073,0,F,445.063538,442.628770,452.564745,442.345459,452.981710,0.000000,19.449207,8.467069,5,10,10,0,15,20,315.84,0.00,548,15.63,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
386,268.496127,-34.896037,268.496417,-34.896039,152,311,151.142,310.992,1,+8327.06,1.0000,+175.258,D.N.,+10.0968,+0.0229,0,F,444.126038,442.514777,447.716663,441.831360,447.840344,0.000000,10.534206,6.687720,5,10,10,0,15,20,315.84,0.00,540,3.59,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
387,268.464291,-34.894658,268.464130,-34.894647,246,316,246.474,316.042,1,+36811.3,1.0000,+419.094,D.N.,+8.4830,+0.0124,0,F,446.213470,442.522635,491.658500,442.110352,513.256179,0.000000,147.457029,16.693015,5,10,10,0,15,20,315.84,0.00,547,12.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
388,268.461920,-34.893547,268.464093,-34.894649,253,320,246.585,316.032,1,+36896.1,1.0000,+418.131,D.N.,+8.4805,+0.0123,0,F,446.232330,442.520163,488.531543,442.166870,508.792564,0.000000,142.280520,16.644877,5,10,10,0,15,20,315.84,0.00,548,3.72,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
389,268.459550,-34.895492,268.459475,-34.895415,260,313,260.221,313.279,1,+39992.9,1.0000,+472.977,D.N.,+8.3930,+0.0128,0,F,450.697403,443.511010,469.908758,442.247650,473.396906,0.000000,57.414515,19.196469,5,10,10,0,15,20,315.84,0.00,546,14.75,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
390,268.381994,-34.894924,268.381859,-34.894823,489,315,489.400,315.364,1,+17158.9,1.0000,+152.995,D.N.,+9.3118,+0.0097,0,F,443.205994,442.250474,445.757421,442.410217,445.873715,0.000000,10.192260,3.539154,5,10,10,0,15,20,315.84,0.00,545,3.34,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
391,268.451421,-34.894938,268.451172,-34.894384,284,315,284.737,316.994,1,+8121.98,1.0000,+185.620,D.N.,+10.1238,+0.0248,0,F,444.367950,443.618293,463.152646,442.364746,473.254479,0.000000,97.347972,7.279831,5,10,10,0,15,20,315.84,0.00,551,3.84,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aK_asky_980815s0140221.fits
