Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Flags,Image
157,268.415846,-34.945491,268.415600,-34.945523,389,133,389.726,132.885,1,+7116.36,1.0000,+142.801,D.N.,+11.3168,+0.0218,0,F,154.854065,152.599354,159.215252,153.039688,160.142335,0.000000,17.222406,5.165553,5,10,10,0,15,20,315.84,0.00,549,3.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
158,268.395174,-34.946319,268.395145,-34.946133,450,130,450.086,130.669,1,+7618.26,1.0000,+128.782,D.N.,+11.2428,+0.0184,0,F,153.359268,151.695405,155.893119,153.029968,156.055142,0.000000,7.115951,4.232314,5,10,10,0,15,20,315.84,0.00,540,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
159,268.498533,-34.946313,268.498630,-34.945995,145,130,144.714,131.145,1,+4434.67,1.0000,+98.7185,D.N.,+11.8302,+0.0242,0,F,154.079910,151.422978,155.003818,153.585861,155.050019,0.000000,3.788282,3.264901,5,10,10,0,15,20,315.84,0.00,547,3.37,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
160,268.443634,-34.944938,268.443546,-34.945136,307,135,307.259,134.289,1,+8580.40,1.0000,+210.013,D.N.,+11.1136,+0.0266,0,F,156.522430,153.160250,163.974146,153.160797,165.788687,0.000000,24.483838,8.452705,5,10,10,0,15,20,315.84,0.00,550,2.95,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
161,268.530387,-34.945739,268.531819,-34.944356,51,132,46.770,136.975,1,+12026.9,1.0000,+206.971,D.N.,+10.7470,+0.0187,0,F,157.619720,154.636571,161.662873,154.423126,162.033672,0.000000,10.965800,7.848054,5,10,10,0,15,20,315.84,0.00,541,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
162,268.449734,-34.945494,268.449865,-34.945504,289,133,288.612,132.963,1,+8506.28,1.0000,+320.833,D.N.,+11.1231,+0.0409,0,F,157.478577,155.936858,166.471909,153.267166,167.830770,0.000000,21.333069,13.776336,5,10,10,0,15,20,315.84,0.00,549,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
163,268.438212,-34.946327,268.437315,-34.945153,323,130,325.646,134.228,1,+5148.04,1.0000,+269.755,D.N.,+11.6683,+0.0569,0,F,154.759552,151.203622,163.924342,153.025757,165.625861,0.000000,23.701455,11.657920,5,10,10,0,15,20,315.84,0.00,549,17.30,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
164,268.437195,-34.945216,268.437298,-34.945148,326,134,325.697,134.246,1,+5134.79,1.0000,+269.730,D.N.,+11.6711,+0.0570,0,F,154.759552,151.203622,163.924342,153.055710,165.625861,0.000000,23.701455,11.657920,5,10,10,0,15,20,315.84,0.00,549,13.63,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
165,268.383313,-34.946036,268.382415,-34.947519,485,131,487.647,125.661,1,+8292.57,1.0000,+128.075,D.N.,+11.1507,+0.0168,0,F,155.007309,153.145377,156.691417,152.942612,156.774790,0.000000,5.116904,4.032077,5,10,10,0,15,20,315.84,0.00,545,16.74,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
166,268.381619,-34.946035,268.382438,-34.947518,490,131,487.580,125.665,1,+8297.80,1.0000,+128.095,D.N.,+11.1500,+0.0168,0,F,155.007309,153.145377,156.691417,152.929489,156.774790,0.000000,5.116904,4.032077,5,10,10,0,15,20,315.84,0.00,545,3.28,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
167,268.531743,-34.945738,268.531848,-34.944359,47,132,46.686,136.962,1,+12012.7,1.0000,+206.937,D.N.,+10.7483,+0.0187,0,F,157.619720,154.636571,161.662873,154.382034,162.033672,0.000000,10.965800,7.848054,5,10,10,0,15,20,315.84,0.00,541,5.02,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
168,268.532080,-34.944348,268.531851,-34.944360,46,137,46.675,136.960,1,+12020.1,1.0000,+206.955,D.N.,+10.7476,+0.0187,0,F,157.619720,154.636571,161.662873,154.358719,162.033672,0.000000,10.965800,7.848054,5,10,10,0,15,20,315.84,0.00,541,3.22,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
169,268.484977,-34.944930,268.484908,-34.945075,185,135,185.202,134.479,1,+2996.45,1.0000,+131.177,D.N.,+12.2559,+0.0475,0,F,154.971329,153.310424,159.489350,153.631332,160.212462,0.000000,15.218427,5.347907,5,10,10,0,15,20,315.84,0.00,551,3.09,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
170,268.510393,-34.945752,268.510852,-34.946436,110,132,108.648,129.536,1,+37101.7,1.0000,+231.682,D.N.,+9.5239,+0.0068,0,F,156.673904,154.019939,160.446254,153.849701,160.946771,0.000000,12.694728,5.771790,5,10,10,0,15,20,315.84,0.00,549,3.40,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
171,268.467355,-34.945213,268.467333,-34.945125,237,134,237.067,134.318,1,+24551.4,1.0000,+329.049,D.N.,+9.9722,+0.0146,0,F,160.806671,153.792967,167.353911,153.542999,168.228031,0.000000,17.142822,12.963275,5,10,10,0,15,20,315.84,0.00,547,15.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
172,268.542584,-34.943785,268.542459,-34.943842,15,139,15.370,138.794,1,+73463.0,1.0000,+330.741,D.N.,+8.7822,+0.0049,0,F,158.149612,155.834194,161.612364,154.062546,161.905351,0.000000,9.749058,7.829496,5,10,10,0,15,20,315.80,0.00,369,3.02,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
173,268.541566,-34.942119,268.542492,-34.943841,18,145,15.272,138.797,1,+74064.5,1.0000,+331.449,D.N.,+8.7734,+0.0049,0,F,158.149612,155.834194,161.612364,154.096420,161.905351,0.000000,9.749058,7.829496,5,10,10,0,15,20,315.00,0.00,369,7.61,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
174,268.506665,-34.944365,268.506661,-34.944318,121,137,121.011,137.169,1,+7980.57,1.0000,+324.093,D.N.,+11.1923,+0.0441,0,F,158.633545,152.193627,171.257696,153.676697,176.032145,0.000000,40.757538,13.938639,5,10,10,0,15,20,315.84,0.00,543,14.59,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
175,268.463289,-34.944658,268.462512,-34.944326,249,136,251.291,137.197,1,+5897.91,1.0000,+176.732,D.N.,+11.5207,+0.0325,0,F,157.178085,154.151287,176.035799,153.520386,197.710984,0.000000,90.088109,7.131247,5,10,10,0,15,20,315.84,0.00,547,18.93,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
176,268.461933,-34.944103,268.462507,-34.944325,253,138,251.305,137.199,1,+5916.47,1.0000,+176.784,D.N.,+11.5172,+0.0324,0,F,157.178085,154.151287,176.035799,153.523438,197.710984,0.000000,90.088109,7.131247,5,10,10,0,15,20,315.84,0.00,547,98.85,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
177,268.421607,-34.944104,268.421542,-34.944021,372,138,372.193,138.296,1,+9362.38,1.0000,+150.859,D.N.,+11.0189,+0.0175,0,F,154.380219,152.189537,159.697692,153.010635,160.669075,0.000000,17.656941,5.187177,5,10,10,0,15,20,315.84,0.00,548,2.98,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
178,268.405341,-34.944378,268.405088,-34.943830,420,137,420.749,138.970,1,+2692.72,1.0000,+123.705,D.N.,+12.3719,+0.0499,0,F,154.067451,153.151159,156.786264,153.035019,156.987308,0.000000,7.949757,5.025959,5,10,10,0,15,20,315.84,0.00,544,91.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
179,268.404325,-34.943822,268.405108,-34.943830,423,139,420.688,138.970,1,+2693.79,1.0000,+123.710,D.N.,+12.3715,+0.0499,0,F,154.067451,153.151159,156.786264,153.035400,156.987308,0.000000,7.949757,5.025959,5,10,10,0,15,20,315.84,0.00,544,3.39,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
180,268.458883,-34.942715,268.458674,-34.942734,262,143,262.617,142.930,1,+12064.6,1.0000,+182.893,D.N.,+10.7436,+0.0165,0,F,155.642899,154.400220,161.275481,153.518921,162.009192,0.000000,15.415297,6.553850,5,10,10,0,15,20,315.84,0.00,548,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
181,268.440584,-34.942716,268.440446,-34.942558,316,143,316.407,143.571,1,+4500.16,1.0000,+164.143,D.N.,+11.8143,+0.0396,0,F,155.290131,153.502243,159.116424,153.166138,159.466267,0.000000,10.566848,6.709478,5,10,10,0,15,20,315.84,0.00,546,2.99,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
182,268.428385,-34.942716,268.429307,-34.941876,352,143,349.278,146.022,1,+2132.43,1.0000,+125.601,D.N.,+12.6252,+0.0639,0,F,153.840912,152.331125,157.323871,153.040131,157.637474,0.000000,9.947469,5.241724,5,10,10,0,15,20,315.84,0.00,552,2.82,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
183,268.393143,-34.942707,268.393085,-34.941883,456,143,456.173,145.967,1,+2916.78,1.0000,+116.011,D.N.,+12.2851,+0.0432,0,F,154.127563,153.611270,158.303722,153.067596,158.905102,0.000000,13.824342,4.599926,5,10,10,0,15,20,315.84,0.00,547,15.44,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
184,268.393482,-34.941318,268.393083,-34.941885,455,148,456.178,145.958,1,+2909.57,1.0000,+115.980,D.N.,+12.2878,+0.0433,0,F,154.127563,153.611270,158.303722,153.091675,158.905102,0.000000,13.824342,4.599926,5,10,10,0,15,20,315.84,0.00,547,13.50,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
185,268.523267,-34.941855,268.523363,-34.941716,72,146,71.715,146.498,1,+52526.4,1.0000,+275.147,D.N.,+9.1465,+0.0057,0,F,157.494629,154.906015,160.117815,154.394699,160.329480,0.000000,8.243359,6.807140,5,10,10,0,15,20,315.84,0.00,541,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
186,268.452106,-34.942160,268.451674,-34.942136,282,145,283.273,145.086,1,+3694.82,1.0000,+101.976,D.N.,+12.0284,+0.0300,0,F,154.774231,153.258109,157.397371,153.402954,157.759864,0.000000,10.698131,3.673224,5,10,10,0,15,20,315.84,0.00,551,4.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
187,268.452444,-34.940771,268.451667,-34.942136,281,150,283.294,145.086,1,+3681.21,1.0000,+101.909,D.N.,+12.0324,+0.0301,0,F,154.774231,153.258109,157.397371,153.446045,157.759864,0.000000,10.698131,3.673224,5,10,10,0,15,20,315.84,0.00,551,84.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
188,268.531060,-34.941294,268.531029,-34.941240,49,148,49.093,148.193,1,+5615.70,1.0000,+173.952,D.N.,+11.5739,+0.0336,0,F,157.707176,154.069167,161.891379,154.354767,162.424423,0.000000,13.160227,7.030738,5,10,10,0,15,20,315.84,0.00,546,14.71,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
189,268.506662,-34.941309,268.506527,-34.941255,121,148,121.398,148.195,1,+6125.17,1.0000,+199.151,D.N.,+11.4796,+0.0353,0,F,157.228828,152.634827,173.945110,153.681854,184.215236,0.000000,60.705447,8.190647,5,10,10,0,15,20,315.84,0.00,542,14.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
190,268.429741,-34.941605,268.429272,-34.941865,348,147,349.383,146.062,1,+2127.01,1.0000,+125.579,D.N.,+12.6280,+0.0641,0,F,153.840912,152.331125,157.323871,153.054962,157.637474,0.000000,9.947469,5.241724,5,10,10,0,15,20,315.84,0.00,552,3.61,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
191,268.470404,-34.941046,268.472804,-34.940337,228,149,220.915,151.548,1,+43226.4,1.0000,+243.510,D.N.,+9.3580,+0.0061,0,F,157.197777,155.466080,160.587583,153.529114,160.999338,0.000000,11.517612,5.688956,5,10,10,0,15,20,315.84,0.00,552,9.18,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
192,268.514794,-34.941027,268.516016,-34.940293,97,149,93.392,151.639,1,+3893.74,1.0000,+315.202,D.N.,+11.9715,+0.0879,0,F,160.723587,153.519639,170.431443,154.024872,173.162562,0.000000,30.660986,13.869677,5,10,10,0,15,20,315.84,0.00,553,4.17,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
193,268.509712,-34.941030,268.512290,-34.939155,112,149,104.387,155.743,1,+21743.5,1.0000,+178.943,D.N.,+10.1041,+0.0089,0,F,156.331253,154.400778,159.744221,153.810776,160.162426,0.000000,11.577135,4.546364,5,10,10,0,15,20,315.84,0.00,550,15.33,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
194,268.477858,-34.939933,268.477757,-34.939829,206,153,206.299,153.373,1,+8750.49,1.0000,+217.362,D.N.,+11.0923,+0.0270,0,F,157.079071,155.010301,170.767537,153.444016,184.474104,0.000000,69.842538,8.804859,5,10,10,0,15,20,315.84,0.00,552,16.79,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
195,268.472776,-34.940490,268.472807,-34.940338,221,151,220.906,151.546,1,+43234.2,1.0000,+243.526,D.N.,+9.3578,+0.0061,0,F,157.197777,155.466080,160.587583,153.504654,160.999338,0.000000,11.517612,5.688956,5,10,10,0,15,20,315.84,0.00,552,3.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
196,268.528348,-34.940462,268.528261,-34.940162,57,151,57.257,152.079,1,+5053.08,1.0000,+277.353,D.N.,+11.6885,+0.0596,0,F,157.774139,154.146658,187.354691,154.408691,218.315586,0.000000,112.173048,12.022850,5,10,10,0,15,20,315.84,0.00,550,16.63,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
197,268.509372,-34.939919,268.512290,-34.939156,113,153,104.386,155.740,1,+21748.4,1.0000,+178.957,D.N.,+10.1038,+0.0089,0,F,156.331253,154.400778,159.744221,153.795242,160.162426,0.000000,11.577135,4.546364,5,10,10,0,15,20,315.84,0.00,550,3.92,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
198,268.382979,-34.939369,268.382809,-34.939303,486,155,486.501,155.238,1,+35001.2,1.0000,+257.665,D.N.,+9.5872,+0.0080,0,F,157.192383,154.347089,162.444996,152.992523,163.252937,0.000000,16.236396,7.956086,5,10,10,0,15,20,315.84,0.00,554,3.15,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
199,268.516488,-34.940192,268.516024,-34.940292,92,152,93.370,151.643,1,+3875.31,1.0000,+315.173,D.N.,+11.9766,+0.0883,0,F,160.723587,153.519639,170.431443,154.089111,173.162562,0.000000,30.660986,13.869677,5,10,10,0,15,20,315.84,0.00,553,13.69,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
200,268.511066,-34.940196,268.512272,-34.939150,108,152,104.439,155.761,1,+21722.1,1.0000,+178.883,D.N.,+10.1051,+0.0089,0,F,156.331253,154.400778,159.744221,153.865448,160.162426,0.000000,11.577135,4.546364,5,10,10,0,15,20,315.84,0.00,550,1.66,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
201,268.412798,-34.939935,268.412761,-34.939853,398,153,398.109,153.295,1,+4891.60,1.0000,+123.900,D.N.,+11.7238,+0.0275,0,F,154.215652,152.469801,157.828673,152.902039,158.315486,0.000000,12.417076,4.585007,5,10,10,0,15,20,315.84,0.00,549,3.04,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
202,268.387384,-34.939927,268.387398,-34.939951,473,153,472.958,152.914,1,+2605.94,1.0000,+313.213,D.N.,+12.4075,+0.1305,0,F,159.079910,154.921926,168.699361,153.040237,171.483501,0.000000,30.803331,13.854119,5,10,10,0,15,20,315.84,0.00,549,14.36,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
203,268.512421,-34.939084,268.512271,-34.939149,104,156,104.443,155.764,1,+21705.9,1.0000,+178.838,D.N.,+10.1060,+0.0089,0,F,156.331253,154.400778,159.744221,153.916565,160.162426,0.000000,11.577135,4.546364,5,10,10,0,15,20,315.84,0.00,550,3.07,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
204,268.524619,-34.939076,268.524393,-34.939374,68,156,68.669,154.928,1,+41659.0,1.0000,+251.557,D.N.,+9.3981,+0.0066,0,F,157.503998,155.496477,161.784150,154.405701,162.470845,0.000000,14.935572,6.590002,5,10,10,0,15,20,315.84,0.00,548,16.11,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
205,268.470064,-34.937712,268.469952,-34.937695,229,161,229.330,161.062,1,+6388.46,1.0000,+170.139,D.N.,+11.4339,+0.0289,0,F,157.270615,152.160898,160.002436,153.505402,160.312413,0.000000,9.973501,6.737991,5,10,10,0,15,20,315.84,0.00,551,2.96,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
206,268.475824,-34.937155,268.475339,-34.937211,212,163,213.432,162.801,1,+4367.80,1.0000,+324.715,D.N.,+11.8467,+0.0807,0,F,157.891769,154.375205,170.879228,153.389313,176.023287,0.000000,42.281295,14.281010,5,10,10,0,15,20,315.84,0.00,555,15.30,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
207,268.474130,-34.937434,268.475322,-34.937210,217,162,213.483,162.804,1,+4353.37,1.0000,+324.693,D.N.,+11.8503,+0.0810,0,F,157.891769,154.375205,170.879228,153.428131,176.023287,0.000000,42.281295,14.281010,5,10,10,0,15,20,315.84,0.00,555,17.76,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
208,268.425675,-34.937160,268.425621,-34.936935,360,163,360.161,163.807,1,+5084.15,1.0000,+126.671,D.N.,+11.6819,+0.0270,0,F,155.241669,152.990416,158.622354,152.961578,158.968562,0.000000,10.495378,4.693703,5,10,10,0,15,20,315.84,0.00,549,3.24,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
209,268.461254,-34.936881,268.461208,-34.936919,255,164,255.134,163.864,1,+3898.87,1.0000,+125.056,D.N.,+11.9701,+0.0348,0,F,154.979813,153.809443,159.402021,153.678085,160.074152,0.000000,14.667100,4.852735,5,10,10,0,15,20,315.84,0.00,546,3.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
210,268.514113,-34.936305,268.513947,-34.936069,99,166,99.488,166.849,1,+7210.87,1.0000,+322.631,D.N.,+11.3024,+0.0486,0,F,158.384109,153.830865,167.665105,153.967621,169.317826,0.000000,23.621431,13.911798,5,10,10,0,15,20,315.84,0.00,540,16.10,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
211,268.512757,-34.936306,268.513950,-34.936073,103,166,99.480,166.835,1,+7251.69,1.0000,+322.694,D.N.,+11.2963,+0.0483,0,F,158.384109,153.830865,167.665105,153.917191,169.317826,0.000000,23.621431,13.911798,5,10,10,0,15,20,315.84,0.00,540,15.57,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
212,268.466675,-34.935769,268.466993,-34.935653,239,168,238.061,168.415,1,+2645.80,1.0000,+222.730,D.N.,+12.3910,+0.0914,0,F,158.096474,152.644617,163.682706,153.571838,164.419472,0.000000,15.562179,9.692609,5,10,10,0,15,20,315.84,0.00,542,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
213,268.521905,-34.935467,268.521776,-34.935392,76,169,76.382,169.270,1,+8432.56,1.0000,+159.339,D.N.,+11.1325,+0.0205,0,F,156.796295,152.772421,159.570987,154.245728,159.828891,0.000000,9.084370,5.829990,5,10,10,0,15,20,315.84,0.00,545,3.00,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
214,268.457526,-34.935770,268.457520,-34.935753,266,168,266.019,168.062,1,+3930.51,1.0000,+171.482,D.N.,+11.9613,+0.0474,0,F,156.274353,155.206718,162.382215,153.665802,163.721806,0.000000,20.920027,7.148423,5,10,10,0,15,20,315.84,0.00,546,2.91,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
215,268.383321,-34.935481,268.383146,-34.935497,485,169,485.515,168.942,1,+10969.1,1.0000,+250.767,D.N.,+10.8470,+0.0248,0,F,157.898247,154.310673,171.253659,153.028198,177.883137,0.000000,48.153717,10.231716,5,10,10,0,15,20,315.84,0.00,554,2.96,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
216,268.428725,-34.935216,268.428412,-34.934855,351,170,351.923,171.297,1,+3720.87,1.0000,+119.851,D.N.,+12.0208,+0.0350,0,F,154.555328,153.068209,156.820609,153.038879,156.965354,0.000000,6.745573,4.617407,5,10,10,0,15,20,315.84,0.00,544,17.66,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
217,268.427708,-34.934660,268.428439,-34.934864,354,172,351.844,171.264,1,+3574.16,1.0000,+119.238,D.N.,+12.0645,+0.0362,0,F,154.555328,153.068209,156.820609,153.004730,156.965354,0.000000,6.745573,4.617407,5,10,10,0,15,20,315.84,0.00,544,4.61,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
218,268.429403,-34.934382,268.428438,-34.934864,349,173,351.847,171.266,1,+3557.89,1.0000,+119.169,D.N.,+12.0694,+0.0364,0,F,154.555328,153.068209,156.820609,153.061523,156.965354,0.000000,6.745573,4.617407,5,10,10,0,15,20,315.84,0.00,544,3.01,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
219,268.413477,-34.934935,268.413608,-34.934746,396,171,395.616,171.682,1,+5284.80,1.0000,+165.890,D.N.,+11.6398,+0.0341,0,F,154.952766,152.198687,160.201146,152.760025,160.995867,0.000000,15.991523,6.682770,5,10,10,0,15,20,315.84,0.00,548,3.24,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
220,268.515467,-34.934915,268.513930,-34.936065,95,171,99.538,166.864,1,+7313.67,1.0000,+340.888,D.N.,+11.2871,+0.0506,0,F,158.107269,153.789957,167.794462,154.007629,169.400995,0.000000,23.296330,14.754055,5,10,10,0,15,20,315.84,0.00,541,71.80,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
221,268.450071,-34.933271,268.450203,-34.933304,288,177,287.613,176.882,1,+3726.23,1.0000,+213.196,D.N.,+12.0192,+0.0621,0,F,156.271591,153.215714,163.642827,153.604370,165.084906,0.000000,21.792683,9.148591,5,10,10,0,15,20,315.84,0.00,546,3.12,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
222,268.445328,-34.933272,268.445567,-34.933178,302,177,301.294,177.338,1,+3532.14,1.0000,+114.174,D.N.,+12.0773,+0.0351,0,F,154.446999,151.877640,156.387544,153.525635,156.538409,0.000000,6.877265,4.363150,5,10,10,0,15,20,315.84,0.00,544,2.96,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
223,268.435502,-34.933272,268.435615,-34.933371,331,177,330.664,176.641,1,+2902.62,1.0000,+179.707,D.N.,+12.2904,+0.0672,0,F,154.157166,153.318747,166.684253,153.291779,174.695284,0.000000,52.343027,7.685986,5,10,10,0,15,20,315.84,0.00,549,4.41,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
224,268.542909,-34.932673,268.544325,-34.931843,14,179,9.818,181.983,1,+6270.94,1.0000,+166.653,D.N.,+11.4541,+0.0289,0,F,156.476883,155.580353,161.243648,154.111633,161.797836,0.000000,13.401201,7.105912,5,10,10,0,15,20,241.64,0.00,317,16.99,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
225,268.541554,-34.932396,268.544300,-34.931836,18,180,9.892,182.008,1,+6266.81,1.0000,+166.640,D.N.,+11.4548,+0.0289,0,F,156.476883,155.580353,161.243648,154.129791,161.797836,0.000000,13.401201,7.105912,5,10,10,0,15,20,241.64,0.00,317,14.28,2,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
226,268.509366,-34.932697,268.509353,-34.932451,113,179,113.038,179.884,1,+4523.17,1.0000,+121.366,D.N.,+11.8088,+0.0291,0,F,154.885345,154.011384,159.316702,153.787018,159.942958,0.000000,14.152794,4.532206,5,10,10,0,15,20,315.84,0.00,551,3.16,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
227,268.447022,-34.932994,268.445561,-34.933177,297,178,301.312,177.341,1,+3514.99,1.0000,+114.099,D.N.,+12.0826,+0.0352,0,F,154.446999,151.877640,156.387544,153.561508,156.538409,0.000000,6.877265,4.363150,5,10,10,0,15,20,315.84,0.00,544,2.75,0,/home/karoki/Documents/etlabs/stellar_clusters_project/data/m7_data/aJ_asky_980815s0140221.fits
