# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 10:01:45 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00015547 -2.00000 8.30103 1.2999999523 2.5194499493    1.300  0.756  3.9635  4.602    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.546e-01 2.452e-01 2.868e-05 7.834e-06 7.117e-05 -1.000 1.637e-04 2.881 2.920 2.938 2.927
0.00015547 -2.00000 8.30103 1.3500000238 2.5249314308    1.350  0.827  3.9793  4.611    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.547e-01 2.451e-01 2.867e-05 7.832e-06 7.115e-05 -1.000 1.637e-04 2.704 2.849 2.879 2.870
0.00015547 -2.00000 8.30103 1.3646103144 2.5264463425    1.365  0.847  3.9837  4.613    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 7.547e-01 2.451e-01 2.867e-05 7.831e-06 7.114e-05 -1.000 1.575e-04 2.653 2.829 2.861 2.854
0.00015547 -2.00000 8.30103 1.3999999762 2.5299651623    1.400  0.895  3.9943  4.618    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-13      0.00 7.548e-01 2.451e-01 2.866e-05 7.829e-06 7.112e-05 -1.000 1.504e-04 2.533 2.782 2.820 2.814
0.00015547 -2.00000 8.30103 1.4500000477 2.5346016884    1.450  0.961  4.0086  4.625    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.549e-01 2.449e-01 2.865e-05 7.827e-06 7.110e-05 -1.000 1.636e-04 2.369 2.719 2.763 2.760
0.00015547 -2.00000 8.30103 1.4603948593 2.5355198383    1.461  0.974  4.0115  4.626    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 7.549e-01 2.449e-01 2.865e-05 7.826e-06 7.110e-05 -1.000 1.636e-04 2.335 2.706 2.751 2.749
0.00015547 -2.00000 8.30103 1.5000000000 2.5388846397    1.500  1.024  4.0223  4.631    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-13      0.00 7.550e-01 2.448e-01 2.865e-05 7.825e-06 7.109e-05 -1.000 1.637e-04 2.210 2.658 2.707 2.707
0.00015547 -2.00000 8.30103 1.5499999523 2.5428512096    1.550  1.085  4.0353  4.637    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-13      0.00 7.551e-01 2.447e-01 2.864e-05 7.822e-06 7.106e-05 -1.000 1.637e-04 2.058 2.599 2.652 2.656
0.00015547 -2.00000 8.30103 1.5876256227 2.5456476212    1.587  1.129  4.0446  4.640    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.552e-01 2.447e-01 2.863e-05 7.820e-06 7.105e-05 -1.000 1.636e-04 1.948 2.555 2.611 2.617
0.00015547 -2.00000 8.30103 1.6000000238 2.5465342999    1.600  1.143  4.0476  4.641    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.43e-14      0.00 7.552e-01 2.446e-01 2.863e-05 7.820e-06 7.104e-05 -1.000 1.637e-04 1.912 2.541 2.597 2.604
